Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/8700393>,Honeggu,,"""onegg""@de",,,,,,,,46.113278,7.926149
<http://vocab.getty.edu/tgn/8700195>,Les Prabys,,,,"""es Praby""@fr",,,,,,46.201226,6.898017
<http://vocab.getty.edu/tgn/8700417>,Les Giètes,,,,"""es Giète""@fr",,,,,,46.172358,7.272734
<http://vocab.getty.edu/tgn/8700467>,Tréfois,,,,"""réfoi""@fr",,,,,,46.231517,6.962046
<http://vocab.getty.edu/tgn/8700360>,Le Gondran,,,,"""e Gondra""@fr",,,,,,46.053467,7.081966
<http://vocab.getty.edu/tgn/8700209>,Werlischa,,"""erlisch""@de",,,,,,,,46.202687,7.893845
<http://vocab.getty.edu/tgn/8700448>,Prafenne,,,,"""rafenn""@fr",,,,,,46.229594,6.964277
<http://vocab.getty.edu/tgn/8700553>,Margun Vegl,,,,,,,,,,46.443903,9.826637
<http://vocab.getty.edu/tgn/8700583>,Valletta,,,,,,,,,,46.455843,9.63442
<http://vocab.getty.edu/tgn/8700282>,Stavel,,,"""tave""@it",,,,,,,46.274398,10.119638
<http://vocab.getty.edu/tgn/8700375>,Les Grangettes,,,,"""es Grangette""@fr",,,,,,46.056017,7.079124
<http://vocab.getty.edu/tgn/8700439>,Les Crêtes,,,,"""es Crête""@fr",,,,,,46.204322,7.369074
<http://vocab.getty.edu/tgn/8709374>,Porte du Scex,,,,"""orte du Sce""@fr",,,,,,46.349005,6.887365
<http://vocab.getty.edu/tgn/8708996>,Veytay,,,,"""eyta""@fr",,,,,,46.309723,6.149153
<http://vocab.getty.edu/tgn/8708950>,Wity,,,,,,,,,,46.749135,9.834464
<http://vocab.getty.edu/tgn/8708936>,Worblaufen,,,,,,,,,,46.979949,7.46339
<http://vocab.getty.edu/tgn/8709302>,Willigen,,,,,,,,,,46.733333,8.183333
<http://vocab.getty.edu/tgn/8708663>,Teugmatte,,"""eugmatt""@de",,,,,,,,46.346123,7.677125
<http://vocab.getty.edu/tgn/8709366>,Tschärmilonga,,"""schärmilong""@de",,,,,,,,46.348391,7.654695
<http://vocab.getty.edu/tgn/8709359>,Steg,,"""te""@de",,,,,,,,46.311974,7.763186
<http://vocab.getty.edu/tgn/8708944>,Wolfgang,,,,,,,,,,46.833443,9.853705
<http://vocab.getty.edu/tgn/8708680>,Ussers Gründ,,"""ssers Grün""@de",,,,,,,,46.380266,7.258406
<http://vocab.getty.edu/tgn/8708974>,Ze Stadlu,,"""e Stadl""@de",,,,,,,,46.276384,7.867219
<http://vocab.getty.edu/tgn/8709415>,Vordere Trütlisberg,,"""ordere Trütlisber""@de",,,,,,,,46.420312,7.365039
<http://vocab.getty.edu/tgn/8709323>,Rohr,,"""oh""@de",,,,,,,,46.277047,7.856228
<http://vocab.getty.edu/tgn/8708611>,Les Condémines,,,,"""es Condémine""@fr",,,,,,46.273547,7.464373
<http://vocab.getty.edu/tgn/8709005>,Les Ravaires,,,,"""es Ravaire""@fr",,,,,,46.34642,7.059648
<http://vocab.getty.edu/tgn/8709000>,Lingwurm,,"""ingwur""@de",,,,,,,,46.310384,8.002025
<http://vocab.getty.edu/tgn/8709069>,Sous Charrière,,,,"""ous Charrièr""@fr",,,,,,46.419799,7.177132
<http://vocab.getty.edu/tgn/8708970>,Valençon,,,,"""alenço""@fr",,,,,,46.27555,7.469902
<http://vocab.getty.edu/tgn/8708962>,Raby,,,,"""ab""@fr",,,,,,46.27455,7.503374
<http://vocab.getty.edu/tgn/8708678>,Scie du Verger,,,,"""cie du Verge""@fr",,,,,,46.379835,6.158177
<http://vocab.getty.edu/tgn/8708658>,Les Taules,,,,"""es Taule""@fr",,,,,,46.345911,7.507282
<http://vocab.getty.edu/tgn/8708607>,Hohfluh,,"""ohflu""@de",,,,,,,,46.273032,7.882326
<http://vocab.getty.edu/tgn/8709325>,Prés Rouliers,,,,"""rés Roulier""@fr",,,,,,46.277121,6.970828
<http://vocab.getty.edu/tgn/8708657>,Zen Achru,,"""en Achr""@de",,,,,,,,46.345816,8.043133
<http://vocab.getty.edu/tgn/8709333>,Le Bouillet,,,,"""e Bouille""@fr",,,,,,46.277812,7.026329
<http://vocab.getty.edu/tgn/8709397>,L'Essert,,,,"""'Esser""@fr",,,,,,46.384269,6.835318
<http://vocab.getty.edu/tgn/8708991>,Howang,,"""owan""@de",,,,,,,,46.309462,7.89166
<http://vocab.getty.edu/tgn/8708669>,Lüsga,,"""üsg""@de",,,,,,,,46.379275,7.984136
<http://vocab.getty.edu/tgn/8709339>,Unners Nesseltal,,"""nners Nesselta""@de",,,,,,,,46.27839,8.01449
<http://vocab.getty.edu/tgn/8709328>,Les Pars,,,,"""es Par""@fr",,,,,,46.277199,7.087317
<http://vocab.getty.edu/tgn/8709355>,Rüfi,,"""üf""@de",,,,,,,,46.311775,7.649585
<http://vocab.getty.edu/tgn/8709408>,Vorderi Wispile,,"""orderi Wispil""@de",,,,,,,,46.385546,7.294468
<http://vocab.getty.edu/tgn/8709008>,Oberdietu,,"""berdiet""@de",,,,,,,,46.346887,7.629325
<http://vocab.getty.edu/tgn/8709665>,Wieseneralp,,,,,,,,,,46.713362,9.701131
<http://vocab.getty.edu/tgn/8708655>,Pont Béné,,,,"""ont Bén""@fr",,,,,,46.345461,6.153452
<http://vocab.getty.edu/tgn/8709307>,Wiler,,,,,,,,,,46.713166,7.730728
<http://vocab.getty.edu/tgn/8709681>,Wengi,,,,,,,,,,47.083864,7.399255
<http://vocab.getty.edu/tgn/8708995>,Tannay,,,,"""anna""@fr",,,,,,46.309699,6.178509
<http://vocab.getty.edu/tgn/8709032>,Folljeret,,"""olljere""@de",,,,,,,,46.381016,7.643779
<http://vocab.getty.edu/tgn/8708955>,Winklen,,,,,,,,,,46.601279,7.651959
<http://vocab.getty.edu/tgn/8709035>,Noville,,,,"""ovill""@fr",,,,,,46.381214,6.900032
<http://vocab.getty.edu/tgn/8708700>,Usseri Tüüffi,,"""sseri Tüüff""@de",,,,,,,,46.41717,7.332372
<http://vocab.getty.edu/tgn/8709346>,Tsalan d'Arbaz,,,,"""salan d'Arba""@fr",,,,,,46.311224,7.397211
<http://vocab.getty.edu/tgn/8708690>,Schwenni,,"""chwenn""@de",,,,,,,,46.415834,8.166028
<http://vocab.getty.edu/tgn/8709357>,Wier,,"""ie""@de",,,,,,,,46.311927,7.896953
<http://vocab.getty.edu/tgn/8709045>,Hegi,,"""eg""@de",,,,,,,,46.382603,8.07075
<http://vocab.getty.edu/tgn/8708992>,Lingwurm,,"""ingwur""@de",,,,,,,,46.309502,8.004317
<http://vocab.getty.edu/tgn/8709012>,Rafji,,"""afj""@de",,,,,,,,46.347268,7.98221
<http://vocab.getty.edu/tgn/8708998>,Eggen,,"""gge""@de",,,,,,,,46.309885,7.879103
<http://vocab.getty.edu/tgn/8708677>,Plaines Joux,,,,"""laines Jou""@fr",,,,,,46.379833,7.074274
<http://vocab.getty.edu/tgn/8709072>,Uf der Flue,,"""f der Flu""@de",,,,,,,,46.42022,7.342789
<http://vocab.getty.edu/tgn/8709002>,Tschüdanga,,"""schüdang""@de",,,,,,,,46.310819,7.586283
<http://vocab.getty.edu/tgn/8709364>,Illarsaz,,,,"""llarsa""@fr",,,,,,46.312495,6.928775
<http://vocab.getty.edu/tgn/8708688>,Le Saugy,,,,"""e Saug""@fr",,,,,,46.380712,6.840044
<http://vocab.getty.edu/tgn/8708948>,Wohlen,,,,,,,,,,46.972336,7.358493
<http://vocab.getty.edu/tgn/8708674>,Hockmatta,,"""ockmatt""@de",,,,,,,,46.379613,8.134195
<http://vocab.getty.edu/tgn/8708625>,Venthône,,,,"""enthôn""@fr",,,,,,46.306551,7.527849
<http://vocab.getty.edu/tgn/8709320>,Le Turé,,,,"""e Tur""@fr",,,,,,46.276823,7.317147
<http://vocab.getty.edu/tgn/8709365>,Mollens,,,,"""ollen""@fr",,,,,,46.31258,7.518997
<http://vocab.getty.edu/tgn/8708646>,Versvey,,,,"""ersve""@fr",,,,,,46.344569,6.935283
<http://vocab.getty.edu/tgn/8709394>,Wengi,,"""eng""@de",,,,,,,,46.384003,8.141632
<http://vocab.getty.edu/tgn/8709410>,Martisberg,,"""artisber""@de",,,,,,,,46.385633,8.099978
<http://vocab.getty.edu/tgn/8708971>,Griebjini Unnerstafil,,"""riebjini Unnerstafi""@de",,,,,,,,46.275997,7.68567
<http://vocab.getty.edu/tgn/8709017>,Vougny,,,,"""ougn""@fr",,,,,,46.347686,7.057094
<http://vocab.getty.edu/tgn/8709350>,La Crêta,,,,"""a Crêt""@fr",,,,,,46.311472,7.334529
<http://vocab.getty.edu/tgn/8709054>,Netzbord,,"""etzbor""@de",,,,,,,,46.418494,7.791302
<http://vocab.getty.edu/tgn/8708632>,Nayes,,,,"""aye""@fr",,,,,,46.307457,7.510255
<http://vocab.getty.edu/tgn/8709344>,Glogga,,"""logg""@de",,,,,,,,46.311066,7.849496
<http://vocab.getty.edu/tgn/8709043>,Praz Riond,,,,"""raz Rion""@fr",,,,,,46.382438,6.919576
<http://vocab.getty.edu/tgn/8708953>,Witikon,,,,,,,,,,47.357007,8.599668
<http://vocab.getty.edu/tgn/8708937>,Worben,,,,,,,,,,47.098911,7.288649
<http://vocab.getty.edu/tgn/8708628>,Schliecht,,"""chliech""@de",,,,,,,,46.306904,7.870451
<http://vocab.getty.edu/tgn/8709669>,Wiedikon,,,,,,,,,,47.366667,8.516667
<http://vocab.getty.edu/tgn/8709379>,Le Truchaud,,,,"""e Truchau""@fr",,,,,,46.349342,7.142341
<http://vocab.getty.edu/tgn/8708635>,Gorbji,,"""orbj""@de",,,,,,,,46.308014,7.899606
<http://vocab.getty.edu/tgn/8709014>,Le Vioz,,,,"""e Vio""@fr",,,,,,46.347283,7.152008
<http://vocab.getty.edu/tgn/8708622>,Le Partset,,,,"""e Partse""@fr",,,,,,46.306264,7.420651
<http://vocab.getty.edu/tgn/8709303>,Wileroltigen,,,,,,,,,,46.970266,7.239444
<http://vocab.getty.edu/tgn/8708999>,Le Dailley,,,,"""e Daille""@fr",,,,,,46.31023,7.413383
<http://vocab.getty.edu/tgn/8708983>,Warbflie,,"""arbfli""@de",,,,,,,,46.308853,7.931225
<http://vocab.getty.edu/tgn/8709308>,Wiler,,"""ile""@de",,,,,,,,46.403152,7.78161
<http://vocab.getty.edu/tgn/8708967>,La Place,,,,"""a Plac""@fr",,,,,,46.275191,7.41081
<http://vocab.getty.edu/tgn/8709022>,Stafel,,"""tafe""@de",,,,,,,,46.348033,7.719635
<http://vocab.getty.edu/tgn/8708639>,Susten,,"""uste""@de",,,,,,,,46.308586,7.641502
<http://vocab.getty.edu/tgn/8709051>,Weissenried,,"""eissenrie""@de",,,,,,,,46.418169,7.805509
<http://vocab.getty.edu/tgn/8708975>,Villa,,,,"""ill""@fr",,,,,,46.276425,7.414734
<http://vocab.getty.edu/tgn/8709376>,Mählböum,,"""ählböu""@de",,,,,,,,46.349194,7.981995
<http://vocab.getty.edu/tgn/8708640>,Les Ilons,,,,"""es Ilon""@fr",,,,,,46.308588,6.930525
<http://vocab.getty.edu/tgn/8708672>,Lioson,,,,"""ioso""@fr",,,,,,46.379452,7.004654
<http://vocab.getty.edu/tgn/8708949>,Witzwil,,,,,,,,,,46.987759,7.075543
<http://vocab.getty.edu/tgn/8709678>,Wergenstein,,,,,,,,,,46.626549,9.406912
<http://vocab.getty.edu/tgn/8709305>,Wiler,,,,,,,,,,47.15059,7.556574
<http://vocab.getty.edu/tgn/8708958>,Ollon,,,,"""llo""@fr",,,,,,46.274213,7.478257
<http://vocab.getty.edu/tgn/8708981>,Z'Chummu,,"""'Chumm""@de",,,,,,,,46.308795,7.822062
<http://vocab.getty.edu/tgn/8708986>,Glarey,,,,"""lare""@fr",,,,,,46.309284,7.307577
<http://vocab.getty.edu/tgn/8709053>,Uf der Flue,,"""f der Flu""@de",,,,,,,,46.418364,7.435261
<http://vocab.getty.edu/tgn/8709040>,Fystertellä,,"""ystertell""@de",,,,,,,,46.382039,7.755117
<http://vocab.getty.edu/tgn/8709380>,Oberried,,"""berrie""@de",,,,,,,,46.351544,8.01461
<http://vocab.getty.edu/tgn/8709404>,Vers les Lacs,,,,"""ers les Lac""@fr",,,,,,46.385214,7.116268
<http://vocab.getty.edu/tgn/8708964>,Pont Chalais,,,,"""ont Chalai""@fr",,,,,,46.274951,7.509834
<http://vocab.getty.edu/tgn/8706879>,Fure,,"""ur""@de",,,,,,,,46.367602,7.990828
<http://vocab.getty.edu/tgn/8707159>,Varen,,,,,,,,,,46.318276,7.608065
<http://vocab.getty.edu/tgn/8707577>,Wasen,,"""ase""@de",,,,,,,,46.3386,8.009659
<http://vocab.getty.edu/tgn/8707161>,Vanescha,,,,,,,,,,46.616955,9.065606
<http://vocab.getty.edu/tgn/8707562>,Loon,,"""oo""@de",,,,,,,,46.300777,7.752872
<http://vocab.getty.edu/tgn/8707527>,Urtenen,,,,,,,,,,47.026668,7.500814
<http://vocab.getty.edu/tgn/8707214>,Péguey,,,,"""égue""@fr",,,,,,46.335896,6.148592
<http://vocab.getty.edu/tgn/8707188>,Grosshüs,,"""rosshü""@de",,,,,,,,46.296639,7.927925
<http://vocab.getty.edu/tgn/8707222>,Niwenalp,,"""iwenal""@de",,,,,,,,46.336744,7.701846
<http://vocab.getty.edu/tgn/8707219>,Honalpa,,"""onalp""@de",,,,,,,,46.336103,7.890519
<http://vocab.getty.edu/tgn/8707183>,Sodoleuvre,,,,"""odoleuvr""@fr",,,,,,46.296428,7.089951
<http://vocab.getty.edu/tgn/8707252>,Firnegarte,,"""irnegart""@de",,,,,,,,46.408633,8.119897
<http://vocab.getty.edu/tgn/8707541>,Goura,,,,"""our""@fr",,,,,,46.298452,7.335244
<http://vocab.getty.edu/tgn/8707140>,Surselva,,"""urselv""@de",,,,,,,,46.702996,9.031582
<http://vocab.getty.edu/tgn/8707174>,Valcava,,,,,,,,,,46.60073,10.407519
<http://vocab.getty.edu/tgn/8706888>,Rippje,,"""ippj""@de",,,,,,,,46.36849,8.213609
<http://vocab.getty.edu/tgn/8707234>,Zocca,,"""occ""@de",,,,,,,,46.368993,9.658869
<http://vocab.getty.edu/tgn/8707173>,Val d'Illiez,,,,,,,,,,46.204683,6.890962
<http://vocab.getty.edu/tgn/8707887>,Unter Schwendimatt,,,,,,,,,,46.883333,7.7
<http://vocab.getty.edu/tgn/8707558>,Trogere,,"""roger""@de",,,,,,,,46.300434,7.719271
<http://vocab.getty.edu/tgn/8707631>,Fiescherstafel,,"""iescherstafe""@de",,,,,,,,46.413151,8.11708
<http://vocab.getty.edu/tgn/8707555>,Eusin,,,,"""usi""@fr",,,,,,46.300306,6.86446
<http://vocab.getty.edu/tgn/8706911>,Fuxwiler,,"""uxwile""@de",,,,,,,,46.407803,8.129291
<http://vocab.getty.edu/tgn/8706883>,Giesse,,"""iess""@de",,,,,,,,46.368083,8.199263
<http://vocab.getty.edu/tgn/8707576>,Geimerblatt,,"""eimerblat""@de",,,,,,,,46.338582,7.981855
<http://vocab.getty.edu/tgn/8707177>,Valatscha,,,,,,,,,,46.776035,10.242981
<http://vocab.getty.edu/tgn/8706857>,Untere Feselalp,,"""ntere Feselal""@de",,,,,,,,46.334319,7.72358
<http://vocab.getty.edu/tgn/8706866>,Wieri,,"""ier""@de",,,,,,,,46.334876,7.985233
<http://vocab.getty.edu/tgn/8707176>,Valatschalp,,,,,,,,,,46.616667,9.2
<http://vocab.getty.edu/tgn/8707185>,Ze Brunnu,,"""e Brunn""@de",,,,,,,,46.296512,8.037862
<http://vocab.getty.edu/tgn/8707584>,Güdri,,"""üdr""@de",,,,,,,,46.339383,7.626099
<http://vocab.getty.edu/tgn/8707181>,Tsantové,,,,"""santov""@fr",,,,,,46.29611,7.445034
<http://vocab.getty.edu/tgn/8707242>,Firsitte,,"""irsitt""@de",,,,,,,,46.369786,8.133375
<http://vocab.getty.edu/tgn/8707189>,Les Vernasses,,,,"""es Vernasse""@fr",,,,,,46.296722,7.439697
<http://vocab.getty.edu/tgn/8707203>,Ried,,"""ie""@de",,,,,,,,46.298326,7.756267
<http://vocab.getty.edu/tgn/8707241>,Eggelti,,"""ggelt""@de",,,,,,,,46.369623,8.096126
<http://vocab.getty.edu/tgn/8707215>,Prélan,,,,"""réla""@fr",,,,,,46.335921,6.992249
<http://vocab.getty.edu/tgn/8707211>,Moos,,"""oo""@de",,,,,,,,46.335234,7.982786
<http://vocab.getty.edu/tgn/8707534>,Urmein,,,,,,,,,,46.691994,9.402237
<http://vocab.getty.edu/tgn/8707147>,Plessur,,"""lessu""@de",,,,,,,,46.81058,9.638073
<http://vocab.getty.edu/tgn/8706855>,Hegdorn,,"""egdor""@de",,,,,,,,46.334109,7.994504
<http://vocab.getty.edu/tgn/8707199>,Muraz,,,,"""ura""@fr",,,,,,46.297245,7.529006
<http://vocab.getty.edu/tgn/8707200>,Pletschen,,"""letsche""@de",,,,,,,,46.297542,7.637624
<http://vocab.getty.edu/tgn/8707564>,Le Flon,,,,"""e Flo""@fr",,,,,,46.337562,6.85241
<http://vocab.getty.edu/tgn/8707163>,Valzeina,,,,,,,,,,46.9502,9.602684
<http://vocab.getty.edu/tgn/8706876>,Meitreile,,,,"""eitreil""@fr",,,,,,46.367514,7.164213
<http://vocab.getty.edu/tgn/8707250>,Weestenmattu,,"""eestenmatt""@de",,,,,,,,46.407994,7.798733
<http://vocab.getty.edu/tgn/8707259>,Schlüecht,,"""chlüech""@de",,,,,,,,46.409704,8.130421
<http://vocab.getty.edu/tgn/8707574>,Miex,,,,"""ie""@fr",,,,,,46.338523,6.867133
<http://vocab.getty.edu/tgn/8707542>,Feithieren,,"""eithiere""@de",,,,,,,,46.298459,7.646088
<http://vocab.getty.edu/tgn/8707883>,Unter-Sohl,,,,,,,,,,46.770212,7.820617
<http://vocab.getty.edu/tgn/8706897>,Migerendes,,,,"""igerende""@fr",,,,,,46.406232,6.198643
<http://vocab.getty.edu/tgn/8707599>,Nussbaum,,"""ussbau""@de",,,,,,,,46.371648,8.071064
<http://vocab.getty.edu/tgn/8707217>,Vuargny,,,,"""uargn""@fr",,,,,,46.335993,7.029069
<http://vocab.getty.edu/tgn/8707175>,Valbella,,,"""albell""@it",,,,,,,46.401228,9.13131
<http://vocab.getty.edu/tgn/8706913>,Les Sâles,,,,"""es Sâle""@fr",,,,,,46.437435,6.260454
<http://vocab.getty.edu/tgn/8707228>,Rinderhütte,,"""inderhütt""@de",,,,,,,,46.368819,7.648607
<http://vocab.getty.edu/tgn/8707225>,Plan du Chêne,,,,"""lan du Chên""@fr",,,,,,46.337112,6.874623
<http://vocab.getty.edu/tgn/8706884>,Marnex,,,,"""arne""@fr",,,,,,46.368213,7.153951
<http://vocab.getty.edu/tgn/8706851>,Le Tsâblio,,,,"""e Tsâbli""@fr",,,,,,46.333527,7.554178
<http://vocab.getty.edu/tgn/8707569>,Joli,,"""ol""@de",,,,,,,,46.338081,7.801383
<http://vocab.getty.edu/tgn/8707233>,Holzerhiischere,,"""olzerhiischer""@de",,,,,,,,46.368987,8.198788
<http://vocab.getty.edu/tgn/8707187>,Le Croix,,,,"""e Croi""@fr",,,,,,46.296619,6.85106
<http://vocab.getty.edu/tgn/8707566>,Le Châble,,,,"""e Châbl""@fr",,,,,,46.337745,6.851187
<http://vocab.getty.edu/tgn/8706858>,Salzgäba,,"""alzgäb""@de",,,,,,,,46.334419,8.026656
<http://vocab.getty.edu/tgn/8706844>,Vers Monthey,,,,"""ers Monthe""@fr",,,,,,46.332875,6.965257
<http://vocab.getty.edu/tgn/8707246>,Fäld,,"""äl""@de",,,,,,,,46.37009,8.212602
<http://vocab.getty.edu/tgn/8706877>,Matélon,,,,"""atélo""@fr",,,,,,46.367522,7.057902
<http://vocab.getty.edu/tgn/8707602>,Guldersand,,"""uldersan""@de",,,,,,,,46.371869,8.082466
<http://vocab.getty.edu/tgn/8707621>,Fiescheralp,,"""iescheral""@de",,,,,,,,46.411899,8.101795
<http://vocab.getty.edu/tgn/8707142>,Maloja,,"""aloj""@de",,,,,,,,46.43108,9.803587
<http://vocab.getty.edu/tgn/8707612>,Tännmattu,,"""ännmatt""@de",,,,,,,,46.411238,7.799955
<http://vocab.getty.edu/tgn/8707548>,Raspille,,,,"""aspill""@fr",,,,,,46.299507,7.556948
<http://vocab.getty.edu/tgn/8707600>,Viertel,,"""ierte""@de",,,,,,,,46.371666,8.108801
<http://vocab.getty.edu/tgn/8707879>,Untervaz,,,,,,,,,,46.927495,9.534221
<http://vocab.getty.edu/tgn/8707148>,Prättigau-Davos,,"""rättigau-Davo""@de",,,,,,,,46.886244,9.843783
<http://vocab.getty.edu/tgn/8707243>,Vogelturm,,"""ogeltur""@de",,,,,,,,46.369907,8.076807
<http://vocab.getty.edu/tgn/8707539>,Unter-Wohlen,,,,,,,,,,46.970356,7.359565
<http://vocab.getty.edu/tgn/8707616>,Fürgangen,,"""ürgange""@de",,,,,,,,46.411631,8.151972
<http://vocab.getty.edu/tgn/8707609>,Stafel,,"""tafe""@de",,,,,,,,46.411058,7.765378
<http://vocab.getty.edu/tgn/8707540>,Zube,,"""ub""@de",,,,,,,,46.298341,7.776379
<http://vocab.getty.edu/tgn/8707141>,Moesa,,"""oes""@de",,,,,,,,46.344776,9.17818
<http://vocab.getty.edu/tgn/8707568>,Seng,,"""en""@de",,,,,,,,46.338007,7.985003
<http://vocab.getty.edu/tgn/8707561>,Milljere,,"""illjer""@de",,,,,,,,46.300699,7.58086
<http://vocab.getty.edu/tgn/8706849>,Vers-Morey,,,,"""ers-More""@fr",,,,,,46.33323,6.963203
<http://vocab.getty.edu/tgn/8707204>,Les Caves,,,,"""es Cave""@fr",,,,,,46.334992,7.497763
<http://vocab.getty.edu/tgn/8707592>,Heiwmeder,,"""eiwmede""@de",,,,,,,,46.371108,8.21849
<http://vocab.getty.edu/tgn/8707581>,Unners Äbnet,,"""nners Äbne""@de",,,,,,,,46.339207,8.016296
<http://vocab.getty.edu/tgn/8707858>,Zwischbergen,,,,,,,,,,46.163663,8.115746
<http://vocab.getty.edu/tgn/8707544>,Plan Meunier,,,,"""lan Meunie""@fr",,,,,,46.29864,7.075497
<http://vocab.getty.edu/tgn/8706843>,L'Ermitage,,"""'Ermitag""@de",,,,,,,,46.29593,7.585212
<http://vocab.getty.edu/tgn/8707861>,Zweilütschinen,,,,,,,,,,46.631412,7.901532
<http://vocab.getty.edu/tgn/8707213>,Z'Gartu,,"""'Gart""@de",,,,,,,,46.335684,8.044595
<http://vocab.getty.edu/tgn/8707523>,Uttigen,,,,,,,,,,46.79435,7.577889
<http://vocab.getty.edu/tgn/8707594>,Egga,,"""gg""@de",,,,,,,,46.37133,7.991482
<http://vocab.getty.edu/tgn/8706870>,Tola,,"""ol""@de",,,,,,,,46.366962,8.060412
<http://vocab.getty.edu/tgn/8707216>,Sickerchäller,,"""ickerchälle""@de",,,,,,,,46.335937,8.139458
<http://vocab.getty.edu/tgn/8707529>,Ursenbach,,,,,,,,,,47.136959,7.771929
<http://vocab.getty.edu/tgn/8700627>,Le Taillay,,,,"""e Tailla""@fr",,,,,,46.135185,7.243812
<http://vocab.getty.edu/tgn/8700615>,Triftalp,,"""riftal""@de",,,,,,,,46.131135,7.950601
<http://vocab.getty.edu/tgn/8700779>,Motta,,,"""ott""@it",,,,,,,46.448916,9.655882
<http://vocab.getty.edu/tgn/8700877>,Le Chity,,,,"""e Chit""@fr",,,,,,46.178549,7.341767
<http://vocab.getty.edu/tgn/8700803>,Sur Gonda,,,,,,,,,,46.468321,9.710498
<http://vocab.getty.edu/tgn/8700882>,Le Chepey,,,,"""e Chepe""@fr",,,,,,46.179101,7.3488
<http://vocab.getty.edu/tgn/8700634>,Léchereuse,,,,"""échereus""@fr",,,,,,46.173545,6.824144
<http://vocab.getty.edu/tgn/8700614>,Längmatt,,"""ängmat""@de",,,,,,,,46.130266,7.792521
<http://vocab.getty.edu/tgn/8700639>,Lovégno,,,,"""ovégn""@fr",,,,,,46.17414,7.470199
<http://vocab.getty.edu/tgn/8700638>,Embrun,,,,"""mbru""@fr",,,,,,46.174012,7.451409
<http://vocab.getty.edu/tgn/8700762>,Segna,,,"""egn""@it",,,,,,,46.371804,9.240032
<http://vocab.getty.edu/tgn/8700649>,Les Ouchèlès,,,,"""es Ouchèlè""@fr",,,,,,46.175248,7.477859
<http://vocab.getty.edu/tgn/8700871>,Les Eudrans,,,,"""es Eudran""@fr",,,,,,46.177781,7.253443
<http://vocab.getty.edu/tgn/8700635>,Fan,,,,"""a""@fr",,,,,,46.173767,7.408667
<http://vocab.getty.edu/tgn/8700868>,Prabé,,,,"""rab""@fr",,,,,,46.177526,7.458289
<http://vocab.getty.edu/tgn/8700874>,Tière,,,,"""ièr""@fr",,,,,,46.178078,6.888621
<http://vocab.getty.edu/tgn/8700821>,La Garde,,,,"""a Gard""@fr",,,,,,46.065033,7.146129
<http://vocab.getty.edu/tgn/8700826>,Le Mayentset,,,,"""e Mayentse""@fr",,,,,,46.065515,7.19584
<http://vocab.getty.edu/tgn/8700836>,Le Lombard,,,,"""e Lombar""@fr",,,,,,46.06749,7.074617
<http://vocab.getty.edu/tgn/8700610>,Zen Achern,,"""en Acher""@de",,,,,,,,46.127024,7.789183
<http://vocab.getty.edu/tgn/8700892>,Le Salèdo,,,,"""e Salèd""@fr",,,,,,46.206799,7.351291
<http://vocab.getty.edu/tgn/8700830>,Salay,,,,"""ala""@fr",,,,,,46.065895,7.543933
<http://vocab.getty.edu/tgn/8700839>,Tewald,,"""ewal""@de",,,,,,,,46.135679,7.94581
<http://vocab.getty.edu/tgn/8700835>,La Giète,,,,"""a Gièt""@fr",,,,,,46.067221,7.205281
<http://vocab.getty.edu/tgn/8700818>,Le Planchamp,,,,"""e Plancham""@fr",,,,,,46.063806,7.241729
<http://vocab.getty.edu/tgn/8700878>,Soi d'en Bas,,,,"""oi d'en Ba""@fr",,,,,,46.178567,6.910912
<http://vocab.getty.edu/tgn/8700864>,La Combaz,,,,"""a Comba""@fr",,,,,,46.177106,7.410945
<http://vocab.getty.edu/tgn/8700797>,Val Beiva,,,,,,,,,,46.462229,9.640391
<http://vocab.getty.edu/tgn/8700889>,Grossberg,,"""rossber""@de",,,,,,,,46.206582,7.814684
<http://vocab.getty.edu/tgn/8700820>,Les Creux,,,,"""es Creu""@fr",,,,,,46.064148,7.258916
<http://vocab.getty.edu/tgn/8700812>,Tges Alva,,,,,,,,,,46.484349,9.639659
<http://vocab.getty.edu/tgn/8700669>,Mayens-de-Chamoson,,,,"""ayens-de-Chamoso""@fr",,,,,,46.205445,7.191943
<http://vocab.getty.edu/tgn/8700612>,Geisstrift,,"""eisstrif""@de",,,,,,,,46.127988,7.797325
<http://vocab.getty.edu/tgn/8700636>,Le Clou,,,,"""e Clo""@fr",,,,,,46.173814,7.389233
<http://vocab.getty.edu/tgn/8700622>,Fêta d'Août,,,,"""êta d'Aoû""@fr",,,,,,46.134113,7.611493
<http://vocab.getty.edu/tgn/8700758>,Prairol,,,,,,,,,,46.369817,10.050507
<http://vocab.getty.edu/tgn/8700856>,Obre Stafel,,"""bre Stafe""@de",,,,,,,,46.157852,8.069295
<http://vocab.getty.edu/tgn/8700829>,Le Mintset d'en Haut,,,,"""e Mintset d'en Hau""@fr",,,,,,46.065773,7.27197
<http://vocab.getty.edu/tgn/8700883>,Les Morasses,,,,"""es Morasse""@fr",,,,,,46.179303,7.58799
<http://vocab.getty.edu/tgn/8700621>,La Panissière,,,,"""a Panissièr""@fr",,,,,,46.133489,7.179739
<http://vocab.getty.edu/tgn/8700742>,Tiesc,,,"""ies""@it",,,,,,,46.288491,9.179783
