CONCEPT,LABEL,@EN,@DE,@IT,@FR,@HU,@CA,@RU,@ES,@el-latn
<http://vocab.getty.edu/tgn/2001941>,Bexar,,,,,,,,,
<http://vocab.getty.edu/tgn/2001952>,Cameron,,,,,,,,,
<http://vocab.getty.edu/tgn/2010398>,Buena Park,,,,,,,,,
<http://vocab.getty.edu/tgn/2002349>,Richland,,,,,,,,,
<http://vocab.getty.edu/tgn/2002352>,Sauk,,,,,,,,,
<http://vocab.getty.edu/tgn/2014365>,South Pasadena,,,,,,,,,
<http://vocab.getty.edu/tgn/2034495>,Chariton,,,,,,,,,
<http://vocab.getty.edu/tgn/2017241>,Rowayton,,,,,,,,,
<http://vocab.getty.edu/tgn/2042009>,Wisconsin,,,,,,,,,
<http://vocab.getty.edu/tgn/2013425>,Porterville,,,,,,,,,
<http://vocab.getty.edu/tgn/2017356>,Roxbury,,,,,,,,,
<http://vocab.getty.edu/tgn/2013084>,Ojai,,,,,,,,,
<http://vocab.getty.edu/tgn/2035340>,Newton,,,,,,,,,
<http://vocab.getty.edu/tgn/2002032>,Lubbock,,,,,,,,,
<http://vocab.getty.edu/tgn/2001548>,Wake,,,,,,,,,
<http://vocab.getty.edu/tgn/2033157>,Oak Park,,,,,,,,,
<http://vocab.getty.edu/tgn/2001223>,Newton,,,,,,,,,
<http://vocab.getty.edu/tgn/2036243>,Cuba,,,,,,,,,
<http://vocab.getty.edu/tgn/2012959>,Norco,,,,,,,,,
<http://vocab.getty.edu/tgn/2014167>,Sausalito,,,,,,,,,
<http://vocab.getty.edu/tgn/2017336>,Redding,,,,,,,,,
<http://vocab.getty.edu/tgn/2026472>,Barrington Hills,,,,,,,,,
<http://vocab.getty.edu/tgn/2034979>,Indianola,,,,,,,,,
<http://vocab.getty.edu/tgn/2002257>,Cabell,,,,,,,,,
<http://vocab.getty.edu/tgn/2032848>,Michigan City,,,,,,,,,
<http://vocab.getty.edu/tgn/7007989>,Sint-Niklaas,Saint Niklaas,,,Saint-Nicolas,,,,,
<http://vocab.getty.edu/tgn/7008244>,Mâcon,,,,,,,,,
<http://vocab.getty.edu/tgn/7008121>,Guebwiller,,,,,,,,,
<http://vocab.getty.edu/tgn/7007991>,Spa,,,,,,,,,
<http://vocab.getty.edu/tgn/7007706>,Ohio,,,,,,,,,
<http://vocab.getty.edu/tgn/7007438>,Orbe,,,,,,,,,
<http://vocab.getty.edu/tgn/7007522>,Mississippi,,,,,,,,,
<http://vocab.getty.edu/tgn/7008066>,Poissy,,,,,,,,,
<http://vocab.getty.edu/tgn/7007565>,New Jersey,,,,,,,,,
<http://vocab.getty.edu/tgn/7008372>,Pont-Saint-Esprit,,,,,,,,,
<http://vocab.getty.edu/tgn/7007709>,North Carolina,,,,,,,,,
<http://vocab.getty.edu/tgn/7007500>,Yverdon,,,,Yverdon,,,,,
<http://vocab.getty.edu/tgn/7008133>,Sussex,,,,,,,,,
<http://vocab.getty.edu/tgn/7007710>,Pennsylvania,,,,,,,,,
<http://vocab.getty.edu/tgn/7008163>,Périgueux,,,,,,,,,
<http://vocab.getty.edu/tgn/7008128>,Murcia,,,,,,,,,
<http://vocab.getty.edu/tgn/7007515>,Maine,,,,,,,,,
<http://vocab.getty.edu/tgn/7008080>,Neuwiller-lès-Saverne,,,,,,,,,
<http://vocab.getty.edu/tgn/7007760>,Département des Alpes-Maritimes,Département des Alpes-Maritimes,,,,,,,,
<http://vocab.getty.edu/tgn/7008323>,Tours,,,,,,,,,
<http://vocab.getty.edu/tgn/7007517>,Massachusetts,,,,,,,,,
<http://vocab.getty.edu/tgn/7008125>,Turckheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7008243>,Cluny,,,,,,,,,
<http://vocab.getty.edu/tgn/7008263>,Rennes,,,,,,,,,
<http://vocab.getty.edu/tgn/7008081>,Sélestat,,,,,,,,,
<http://vocab.getty.edu/tgn/7007470>,Sion,,,,Sion,,,,,
<http://vocab.getty.edu/tgn/7007523>,Missouri,,,,,,,,,
<http://vocab.getty.edu/tgn/7007520>,Michigan,,,,,,,,,
<http://vocab.getty.edu/tgn/7007828>,Vermont,,,,,,,,,
<http://vocab.getty.edu/tgn/7007503>,Zuoz,,,,,,,,,
<http://vocab.getty.edu/tgn/7007967>,Oostende,Ostend,Ostende,,Ostende,,,,,
<http://vocab.getty.edu/tgn/7008009>,Melun,,,,,,,,,
<http://vocab.getty.edu/tgn/7007485>,Thun,,Thun,,,,,,,
<http://vocab.getty.edu/tgn/7007564>,New Hampshire,,,,,,,,,
<http://vocab.getty.edu/tgn/7007487>,Twann,,,,,,,,,
<http://vocab.getty.edu/tgn/7007493>,Villeneuve,,,,Villeneuve,,,,,
<http://vocab.getty.edu/tgn/7007521>,Minnesota,,,,,,,,,
<http://vocab.getty.edu/tgn/7008337>,Orléans,,,,,,,,,
<http://vocab.getty.edu/tgn/7007552>,Schlesien,Silesia,Schlesien,,Silésie,,,,,
<http://vocab.getty.edu/tgn/7007439>,Orsières,,,,Orsières,,,,,
<http://vocab.getty.edu/tgn/7008161>,Bordeaux,,,,,,,,,
<http://vocab.getty.edu/tgn/7008257>,Vézelay,,,,,,,,,
<http://vocab.getty.edu/tgn/7007945>,Liège,,,,Liège,,,,,
<http://vocab.getty.edu/tgn/7007711>,Rhode Island,,,,,,,,,
<http://vocab.getty.edu/tgn/7007463>,Schiers,,,,,,,,,
<http://vocab.getty.edu/tgn/7008181>,Dax,,,,,,,,,
<http://vocab.getty.edu/tgn/7007491>,Vevey,,,,,,,,,
<http://vocab.getty.edu/tgn/7007430>,Niederwald,,Niederwald,,,,,,,
<http://vocab.getty.edu/tgn/7008224>,Dijon,,,,,,,,,
<http://vocab.getty.edu/tgn/7007708>,Oregon,,,,,,,,,
<http://vocab.getty.edu/tgn/7008211>,Cherbourg,,,,,,,,,
<http://vocab.getty.edu/tgn/7008070>,Versailles,,,,,,,,,
<http://vocab.getty.edu/tgn/7007431>,Nyon,,,,Nyon,,,,,
<http://vocab.getty.edu/tgn/7007922>,Wisconsin,,,,,,,,,
<http://vocab.getty.edu/tgn/7008255>,Sens,,,,,,,,,
<http://vocab.getty.edu/tgn/7007526>,Nevada,,,,,,,,,
<http://vocab.getty.edu/tgn/7007450>,Romainmôtier,,,,,,,,,
<http://vocab.getty.edu/tgn/7008256>,Vermenton,,,,,,,,,
<http://vocab.getty.edu/tgn/7007919>,Virginia,,,,,,,,,
<http://vocab.getty.edu/tgn/7007960>,Namur,,,,Namur,,,,,
<http://vocab.getty.edu/tgn/7007516>,Maryland,,,,,,,,,
<http://vocab.getty.edu/tgn/7007468>,Sils im Engadin,,,,,,,,,
<http://vocab.getty.edu/tgn/7007475>,Steffisburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7007568>,New York,,,,,,,,,
<http://vocab.getty.edu/tgn/7007435>,Oberwald,,,,,,,,,
<http://vocab.getty.edu/tgn/7007999>,Sèvres,,,,,,,,,
<http://vocab.getty.edu/tgn/7007441>,Payerne,,,,,,,,,
<http://vocab.getty.edu/tgn/7008085>,Wissembourg,,,,,,,,,
<http://vocab.getty.edu/tgn/7007501>,Zillis,,,,,,,,,
<http://vocab.getty.edu/tgn/7007467>,Sierre,,,,Sierre,,,,,
<http://vocab.getty.edu/tgn/7007461>,Sankt Moritz,Saint Moritz,,,,,,,,
<http://vocab.getty.edu/tgn/7008063>,Mantes-la-Jolie,,,,,,,,,
<http://vocab.getty.edu/tgn/7007573>,Wangen an der Aare,,,,,,,,,
<http://vocab.getty.edu/tgn/7008079>,Marmoutier,,,,,,,,,
<http://vocab.getty.edu/tgn/7007825>,Tennessee,,,,,,,,,
<http://vocab.getty.edu/tgn/7008219>,Saint-Lô,,,,,,,,,
<http://vocab.getty.edu/tgn/7008077>,Haguenau,,,,,,,,,
<http://vocab.getty.edu/tgn/7008038>,Paris,Paris,,Parigi,Paris,,,,París,
<http://vocab.getty.edu/tgn/7008267>,Chartres,,,,,,,,,
<http://vocab.getty.edu/tgn/7008384>,Elne,,,,,,,,,
<http://vocab.getty.edu/tgn/7007494>,Visp,,Visp,,,,,,,
<http://vocab.getty.edu/tgn/7007567>,New York,New York,,,,,,,,
<http://vocab.getty.edu/tgn/7007826>,Texas,,,,,,,,,
<http://vocab.getty.edu/tgn/7008371>,Nîmes,Nîmes,,,,,,,,
<http://vocab.getty.edu/tgn/7008335>,Gien,,,,,,,,,
<http://vocab.getty.edu/tgn/7007566>,New Mexico,,,,,,,,,
<http://vocab.getty.edu/tgn/7008119>,Colmar,,,,,,,,,
<http://vocab.getty.edu/tgn/7007972>,Oudenaarde,,,,,,,,,
<http://vocab.getty.edu/tgn/7007707>,Oklahoma,,,,,,,,,
<http://vocab.getty.edu/tgn/7007920>,Washington,,,,,,,,,
<http://vocab.getty.edu/tgn/7007998>,Sceaux,,,,,,,,,
<http://vocab.getty.edu/tgn/7007978>,Roeselare,,,,,,,,,
<http://vocab.getty.edu/tgn/7007827>,Utah,,,,,,,,,
<http://vocab.getty.edu/tgn/7012388>,Bensberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012685>,Rottweil,,,,,,,,,
<http://vocab.getty.edu/tgn/7012607>,Monschau,,,,,,,,,
<http://vocab.getty.edu/tgn/7012708>,Schwäbisch Hall,,,,,,,,,
<http://vocab.getty.edu/tgn/7012417>,Brühl,,,,,,,,,
<http://vocab.getty.edu/tgn/7012466>,Göppingen,Göppingen,Göppingen,,,,,,,
<http://vocab.getty.edu/tgn/7012492>,Hardheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7012598>,Memmingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012317>,Halberstadt,,,,,,,,,
<http://vocab.getty.edu/tgn/7012527>,Künzelsau,,,,,,,,,
<http://vocab.getty.edu/tgn/7012759>,Warstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7012689>,Sankt Blasien,,,,,,,,,
<http://vocab.getty.edu/tgn/7012661>,Rastatt,,,,,,,,,
<http://vocab.getty.edu/tgn/7012721>,Staufen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012573>,Leverkusen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012392>,Bergneustadt,,,,,,,,,
<http://vocab.getty.edu/tgn/7012657>,Pottenstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7012677>,Rheine,,,,,,,,,
<http://vocab.getty.edu/tgn/7012337>,Osterburken,,,,,,,,,
<http://vocab.getty.edu/tgn/7012001>,Bourgoin-Jallieu,,,,,,,,,
<http://vocab.getty.edu/tgn/7012319>,Havelberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012171>,Carcassonne,,,,,,,,,
<http://vocab.getty.edu/tgn/7012653>,Pforzheim,Pforzheim,Pforzheim,,,,,,,
<http://vocab.getty.edu/tgn/7012566>,Laufen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012678>,Rheinsberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012634>,Offenbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7012464>,Friedrichshafen,,Friedrichshafen,,,,,,,
<http://vocab.getty.edu/tgn/7012375>,Bad Salzuflen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012665>,Ratzeburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012559>,Landsberg am Lech,,,,,,,,,
<http://vocab.getty.edu/tgn/7012209>,Provence,,,,,,,,,
<http://vocab.getty.edu/tgn/7012495>,Heilbronn,,Heilbronn,,,,,,,
<http://vocab.getty.edu/tgn/7012346>,Strasbourg,,Strassburg,,Strasbourg,,,,Estrasburgo,
<http://vocab.getty.edu/tgn/7012416>,Bruchsal,,,,,,,,,
<http://vocab.getty.edu/tgn/7012539>,Kornwestheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7012313>,Kleve,Cleves,,,,,,,,
<http://vocab.getty.edu/tgn/7012517>,Jülich,,,,,,,,,
<http://vocab.getty.edu/tgn/7012707>,Schwäbisch Gmünd,,Schwäbisch Gmünd,,,,,,,
<http://vocab.getty.edu/tgn/7012540>,Krautheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7012488>,Höxter,,,,,,,,,
<http://vocab.getty.edu/tgn/7012463>,Freudenstadt,,,,,,,,,
<http://vocab.getty.edu/tgn/7012354>,Zwickau,,,,,,,,,
<http://vocab.getty.edu/tgn/7012519>,Königswinter,,,,,,,,,
<http://vocab.getty.edu/tgn/7012727>,Stolberg,Stolberg,,,,,,,,
<http://vocab.getty.edu/tgn/7012761>,Weil am Rhein,,,,,,,,,
<http://vocab.getty.edu/tgn/7012715>,Singen,,,,,,,,,
<http://vocab.getty.edu/tgn/7011099>,Vendas Novas,,,,,,,,,
<http://vocab.getty.edu/tgn/7012626>,Oberursel,,,,,,,,,
<http://vocab.getty.edu/tgn/7012530>,Kempten,,,,,,,,,
<http://vocab.getty.edu/tgn/7012327>,Lübeck,Lubeck,,,,,,,,
<http://vocab.getty.edu/tgn/7012713>,Sigmaringen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012448>,Ettlingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012310>,Altona,,,,,,,,,
<http://vocab.getty.edu/tgn/7012635>,Offenburg,Offenburg,Offenburg,,,,,,,
<http://vocab.getty.edu/tgn/7012330>,Marburg,,Marburg,,,,,,,
<http://vocab.getty.edu/tgn/7012397>,Bietigheim-Bissingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012359>,Überlingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012339>,Pirna,,,,,,,,,
<http://vocab.getty.edu/tgn/7012369>,Bad Kissingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012334>,Nördlingen (Swabia),,,,,,,,,
<http://vocab.getty.edu/tgn/7012329>,Leipzig,,,,,,,,,
<http://vocab.getty.edu/tgn/7011807>,Whitehall,,,,,,,,,
<http://vocab.getty.edu/tgn/7012288>,Middlesex,Middlesex,,,,,,,,
<http://vocab.getty.edu/tgn/7012744>,Unna,,Unna,,,,,,,
<http://vocab.getty.edu/tgn/7012441>,Elmshorn,,,,,,,,,
<http://vocab.getty.edu/tgn/7012712>,Siegen,,Siegen,,,,,,,
<http://vocab.getty.edu/tgn/7012597>,Meersburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012515>,Husum,,,,,,,,,
<http://vocab.getty.edu/tgn/7012686>,Saarlouis,,,,,,,,,
<http://vocab.getty.edu/tgn/7012674>,Reutlingen,,Reutlingen,,,,,,,
<http://vocab.getty.edu/tgn/7012149>,United States,United States,,,États-Unis d'Amérique,,,Соединенные Штаты Америки,Estados Unidos de América,
<http://vocab.getty.edu/tgn/7012592>,Marbach am Neckar,,,,,,,,,
<http://vocab.getty.edu/tgn/7012033>,Tyne and Wear,,,,,,,,,
<http://vocab.getty.edu/tgn/7012667>,Reinbek,,,,,,,,,
<http://vocab.getty.edu/tgn/7012585>,Ludwigsburg,,Ludwigsburg,,,,,,,
<http://vocab.getty.edu/tgn/7012444>,Eppingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012548>,Lahr,,,,,,,,,
<http://vocab.getty.edu/tgn/7012550>,Lörrach,,,,,,,,,
<http://vocab.getty.edu/tgn/7012700>,Schleswig,,,,,,,,,
<http://vocab.getty.edu/tgn/7012353>,Zwenkau,,,,,,,,,
<http://vocab.getty.edu/tgn/7012333>,Mulhouse,,,,,,,,,
<http://vocab.getty.edu/tgn/7012701>,Schloss Zeil,,,,,,,,,
<http://vocab.getty.edu/tgn/7012570>,Leinfelden-Echterdingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012428>,Dinkelsbühl,,,,,,,,,
<http://vocab.getty.edu/tgn/7012418>,Buch,,,,,,,,,
<http://vocab.getty.edu/tgn/7012512>,Horb am Neckar,,,,,,,,,
<http://vocab.getty.edu/tgn/7012453>,Feuchtwangen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012475>,Gernsbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7012349>,Wittenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012484>,Gundelfingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012737>,Tiengen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012709>,Schwetzingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7011839>,Roehampton,Roehampton,,,,,,,,
<http://vocab.getty.edu/tgn/7013437>,Bloomington,,,,,,,,,
<http://vocab.getty.edu/tgn/7013537>,Canton,,,,,,,,,
<http://vocab.getty.edu/tgn/7013456>,Bronxville,,,,,,,,,
<http://vocab.getty.edu/tgn/7013338>,Freising,,Freising,,,,,,,
<http://vocab.getty.edu/tgn/7012816>,Gernrode,,,,,,,,,
<http://vocab.getty.edu/tgn/7013095>,Québec,,,,,,,,,
<http://vocab.getty.edu/tgn/7013260>,Hannover,Hanover,,,,,,,,
<http://vocab.getty.edu/tgn/7012847>,Naumburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012902>,Hohenschwangau,,,,,,,,,
<http://vocab.getty.edu/tgn/7012924>,Indianapolis,,,,,,,,,
<http://vocab.getty.edu/tgn/7013303>,Annapolis,,,,,,,,,
<http://vocab.getty.edu/tgn/7013546>,Des Moines,,,,,,,,,
<http://vocab.getty.edu/tgn/7013386>,Berkeley,,,,,,,,,
<http://vocab.getty.edu/tgn/7013503>,Dallas,,,,,,,,,
<http://vocab.getty.edu/tgn/7012891>,Wurzen,,,,,,,,,
<http://vocab.getty.edu/tgn/7013377>,Belmont,,,,,,,,,
<http://vocab.getty.edu/tgn/7013287>,Auteuil,,,,,,,,,
<http://vocab.getty.edu/tgn/7012878>,Tangermünde,,,,,,,,,
<http://vocab.getty.edu/tgn/7013088>,Ottawa,,,,,,,,,
<http://vocab.getty.edu/tgn/7013272>,Allegheny,,,,,,,,,
<http://vocab.getty.edu/tgn/7012903>,Wallington,,,,,,,,,
<http://vocab.getty.edu/tgn/7013458>,Brookline,,,,,,,,,
<http://vocab.getty.edu/tgn/7012798>,Ostseebad Ahrenshoop,,,,,,,,,
<http://vocab.getty.edu/tgn/7012845>,Merseburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7013154>,Ontario,,,,,,,,,
<http://vocab.getty.edu/tgn/7013238>,Hankensbüttel,,,,,,,,,
<http://vocab.getty.edu/tgn/7013226>,Freiberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7013445>,Boston,,,,,,,,,
<http://vocab.getty.edu/tgn/7012804>,Dessau,,,,,,,,,
<http://vocab.getty.edu/tgn/7013135>,Vancouver,,,,,,,,,
<http://vocab.getty.edu/tgn/7013463>,Buffalo,,,,,,,,,
<http://vocab.getty.edu/tgn/7012857>,Quedlinburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7013388>,Berkshire,,,,,,,,,
<http://vocab.getty.edu/tgn/7012844>,Meissen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012886>,Weimar,,,,,,,,,
<http://vocab.getty.edu/tgn/7013325>,Asheville,,,,,,,,,
<http://vocab.getty.edu/tgn/7013436>,Bloomfield Hills,,,,,,,,,
<http://vocab.getty.edu/tgn/7013348>,Bad Axe,,,,,,,,,
<http://vocab.getty.edu/tgn/7012848>,Neuruppin,,,,,,,,,
<http://vocab.getty.edu/tgn/7013551>,Carmel-By-The-Sea,,,,,,,,,
<http://vocab.getty.edu/tgn/7013418>,Beverly Hills,,,,,,,,,
<http://vocab.getty.edu/tgn/7013248>,Münstertal,,,,,,,,,
<http://vocab.getty.edu/tgn/7013257>,Villingen-Schwenningen,Villingen-Schwenningen,Villingen-Schwenningen,,,,,,,
<http://vocab.getty.edu/tgn/7013425>,Birmingham,,,,,,,,,
<http://vocab.getty.edu/tgn/7013430>,Black Mountain,,,,,,,,,
<http://vocab.getty.edu/tgn/7013356>,Bar Harbor,,,,,,,,,
<http://vocab.getty.edu/tgn/7013331>,Atlanta,,,,,,,,,
<http://vocab.getty.edu/tgn/7013496>,Regensburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7013321>,Arlington,,,,,,,,,
<http://vocab.getty.edu/tgn/7012909>,Schwabach,,,,,,,,,
<http://vocab.getty.edu/tgn/7013301>,Andover,,,,,,,,,
<http://vocab.getty.edu/tgn/7012837>,Leuna,,,,,,,,,
<http://vocab.getty.edu/tgn/7013453>,Bridgeport,,,,,,,,,
<http://vocab.getty.edu/tgn/7013327>,Aspen,,,,,,,,,
<http://vocab.getty.edu/tgn/7013266>,Albany,,,,,,,,,
<http://vocab.getty.edu/tgn/7012870>,Schwedt an der Oder,,Schwedt an der Oder,,,,,,,
<http://vocab.getty.edu/tgn/7013051>,Montréal,Montreal,,,,,,,,
<http://vocab.getty.edu/tgn/7013032>,Edmonton,,,,,,,,,
<http://vocab.getty.edu/tgn/7012803>,Cottbus,,Cottbus,,,,,,,
<http://vocab.getty.edu/tgn/7013329>,Athens,,,,,,,,,
<http://vocab.getty.edu/tgn/7013576>,Champaign,,,,,,,,,
<http://vocab.getty.edu/tgn/7012830>,Königstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7012875>,Stendal,,,,,,,,,
<http://vocab.getty.edu/tgn/7012829>,Kamenz,,,,,,,,,
<http://vocab.getty.edu/tgn/7012786>,Zwiefalten,,,,,,,,,
<http://vocab.getty.edu/tgn/7013172>,Saint John,,,,,,,,,
<http://vocab.getty.edu/tgn/7013382>,Bennington,,,,,,,,,
<http://vocab.getty.edu/tgn/7013267>,Albuquerque,,,,,,,,,
<http://vocab.getty.edu/tgn/7012914>,Neuburg an der Donau,,,,,,,,,
<http://vocab.getty.edu/tgn/7013293>,Amenia,,,,,,,,,
<http://vocab.getty.edu/tgn/7013284>,Toronto,,,,,,,,,
<http://vocab.getty.edu/tgn/7013265>,Akron,,,,,,,,,
<http://vocab.getty.edu/tgn/7012815>,Gera,,,,,,,,,
<http://vocab.getty.edu/tgn/7013366>,Fürth,,Fürth,,,,,,,
<http://vocab.getty.edu/tgn/7013332>,Atlantic City,,,,,,,,,
<http://vocab.getty.edu/tgn/7012887>,Wörlitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7012783>,Wolfsburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7013352>,Baltimore,,,,,,,,,
<http://vocab.getty.edu/tgn/7012833>,Lauchhammer,,,,,,,,,
<http://vocab.getty.edu/tgn/7013511>,Dayton,,,,,,,,,
<http://vocab.getty.edu/tgn/7013527>,Cambridge,,,,,,,,,
<http://vocab.getty.edu/tgn/7013578>,Chapel Hill,,,,,,,,,
<http://vocab.getty.edu/tgn/7013532>,Camden,,,,,,,,,
<http://vocab.getty.edu/tgn/7013206>,Durlach,,,,,,,,,
<http://vocab.getty.edu/tgn/7013118>,Saskatoon,,,,,,,,,
<http://vocab.getty.edu/tgn/7013459>,Brownsville,,,,,,,,,
<http://vocab.getty.edu/tgn/7013234>,Biberach,,,,,,,,,
<http://vocab.getty.edu/tgn/7013304>,Ann Arbor,,,,,,,,,
<http://vocab.getty.edu/tgn/7013446>,Boulder,,,,,,,,,
<http://vocab.getty.edu/tgn/7013424>,Binghamton,,,,,,,,,
<http://vocab.getty.edu/tgn/7013545>,Denver,,,,,,,,,
<http://vocab.getty.edu/tgn/7013346>,Austin,,,,,,,,,
<http://vocab.getty.edu/tgn/7013342>,Auburn,,,,,,,,,
<http://vocab.getty.edu/tgn/7012843>,Meiningen,,,,,,,,,
<http://vocab.getty.edu/tgn/7013390>,Ruhrgebiet,,,,,,,,,
<http://vocab.getty.edu/tgn/7012928>,Esslingen,Esslingen,Esslingen,,,,,,,
<http://vocab.getty.edu/tgn/7013547>,Detroit,,,,,,,,,
<http://vocab.getty.edu/tgn/7013426>,Birmingham,,,,,,,,,
<http://vocab.getty.edu/tgn/7082628>,Wendischbora,,,,,,,,,
<http://vocab.getty.edu/tgn/7061255>,Bad Hamm,,,,,,,,,
<http://vocab.getty.edu/tgn/7029447>,Jarash,,,,,,,,,
<http://vocab.getty.edu/tgn/7070781>,Steinbüchel,,,,,,,,,
<http://vocab.getty.edu/tgn/7062384>,Baccum,,,,,,,,,
<http://vocab.getty.edu/tgn/7076935>,Landkreis Spree-Neiße,,,,,,,,,
<http://vocab.getty.edu/tgn/7094953>,Schöneiche,,,,,,,,,
<http://vocab.getty.edu/tgn/7099927>,Sehringen,,,,,,,,,
<http://vocab.getty.edu/tgn/7069191>,Tiengen,,,,,,,,,
<http://vocab.getty.edu/tgn/7029812>,Qazvīn,,,,,,,,,
<http://vocab.getty.edu/tgn/7029458>,Hoover Dam,,,,,,,,,
<http://vocab.getty.edu/tgn/7075298>,Filderstadt,,,,,,,,,
<http://vocab.getty.edu/tgn/7088024>,Wedding,,,,,,,,,
<http://vocab.getty.edu/tgn/7073083>,Thailen,,,,,,,,,
<http://vocab.getty.edu/tgn/7101039>,Rottach,,,,,,,,,
<http://vocab.getty.edu/tgn/7076520>,Hainau,,,,,,,,,
<http://vocab.getty.edu/tgn/7075021>,Prenzlauer Berg,,,,,,,,,
<http://vocab.getty.edu/tgn/7069959>,Timmendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7081275>,Wixhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7089859>,Untertürkheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7074444>,Tempelhof,,,,,,,,,
<http://vocab.getty.edu/tgn/7031874>,Ernen,,Ernen,,,,,,,
<http://vocab.getty.edu/tgn/7082885>,Wilmersdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7032809>,Aït Ben Haddou,,,,,,,,,
<http://vocab.getty.edu/tgn/7076232>,Lichtenstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7076391>,Straßlach-Dingharting,,,,,,,,,
<http://vocab.getty.edu/tgn/7069166>,Tiergarten,,,,,,,,,
<http://vocab.getty.edu/tgn/7097770>,Singen,,,,,,,,,
<http://vocab.getty.edu/tgn/7079406>,Wolfsburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7077971>,Hohentwiel,,,,,,,,,
<http://vocab.getty.edu/tgn/7068950>,Steglitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7032933>,Eastern Africa,,,,,,,,,
<http://vocab.getty.edu/tgn/7089120>,Weihenstephan,,,,,,,,,
<http://vocab.getty.edu/tgn/7074072>,Südende,,,,,,,,,
<http://vocab.getty.edu/tgn/7086577>,Weingarten,,,,,,,,,
<http://vocab.getty.edu/tgn/7079787>,Zeil,,,,,,,,,
<http://vocab.getty.edu/tgn/7032793>,Sumer,,,,,,,,,
<http://vocab.getty.edu/tgn/7087766>,Weilheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7074721>,Zuffenhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7077472>,Schieder-Schwalenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7095169>,Schöneberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7081905>,Wentorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7032894>,Aqar Quf,,,,,,,,,
<http://vocab.getty.edu/tgn/7032056>,Chestnut Hill,,,,,,,,,
<http://vocab.getty.edu/tgn/7087797>,Weesen,,,,,,,,,
<http://vocab.getty.edu/tgn/7065706>,Üdingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7095665>,Schönberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7031504>,Ouro Prêto,,,,,,,,,
<http://vocab.getty.edu/tgn/7079003>,Wismar,,,,,,,,,
<http://vocab.getty.edu/tgn/7077478>,Möhnesee,,,,,,,,,
<http://vocab.getty.edu/tgn/7079856>,Wülfel,,,,,,,,,
<http://vocab.getty.edu/tgn/7067436>,Treis-Karden,,,,,,,,,
<http://vocab.getty.edu/tgn/7077325>,Landkreis Sigmaringen,,,,,,,,,
<http://vocab.getty.edu/tgn/7091224>,Vaihingen,,,,,,,,,
