Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn
<http://vocab.getty.edu/tgn/8709314>,Wildberg,,"""Wildberg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709725>,Ausserberg,,"""Ausserberg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709277>,Hinter Walibalm,,,,,,,,,
<http://vocab.getty.edu/tgn/8709663>,Wiggen,,,,,,,,,
<http://vocab.getty.edu/tgn/8709318>,Wil,,,,,,,,,
<http://vocab.getty.edu/tgn/8709316>,Wila,,"""Wila""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709409>,Domo,,"""Domo""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709353>,Dorbagnon,,,,"""Dorbagnon""@fr",,,,,
<http://vocab.getty.edu/tgn/8709640>,Niederbüren,,,,,,,,,
<http://vocab.getty.edu/tgn/8709431>,Le Pont,,,,"""Le Pont""@fr",,,,,
<http://vocab.getty.edu/tgn/8709321>,A l'Orme,,,,"""A l'Orme""@fr",,,,,
<http://vocab.getty.edu/tgn/8709499>,Cänt,,,"""Cänt""@it",,,,,,
<http://vocab.getty.edu/tgn/8709285>,Bleiki,,,,,,,,,
<http://vocab.getty.edu/tgn/8709389>,Les Banderettes,,,,"""Les Banderettes""@fr",,,,,
<http://vocab.getty.edu/tgn/8709710>,Burketen,,"""Burketen""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709659>,Wikon,,,,,,,,,
<http://vocab.getty.edu/tgn/8709398>,La Scierie,,,,"""La Scierie""@fr",,,,,
<http://vocab.getty.edu/tgn/8709414>,La Bazine,,,,"""La Bazine""@fr",,,,,
<http://vocab.getty.edu/tgn/8709653>,Wangi,,,,,,,,,
<http://vocab.getty.edu/tgn/8709660>,Wigoltingen,,"""Wigoltingen""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709058>,Rohrbrücke,,"""Rohrbrücke""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709696>,La Pontie,,,,"""La Pontie""@fr",,,,,
<http://vocab.getty.edu/tgn/8709675>,Bezirk Westlich Raron,,"""Bezirk Westlich Raron""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709306>,Wiler,,,,,,,,,
<http://vocab.getty.edu/tgn/8709037>,Hanseli,,"""Hanseli""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709065>,Schindelbode,,"""Schindelbode""@de",,,,,,,
<http://vocab.getty.edu/tgn/8709638>,Teuftal,,,,,,,,,
<http://vocab.getty.edu/tgn/8709322>,Botyre,,,,"""Botyre""@fr",,,,,
<http://vocab.getty.edu/tgn/8709373>,Brison,,,,"""Brison""@fr",,,,,
<http://vocab.getty.edu/tgn/8709342>,Champzabé,,,,"""Champzabé""@fr",,,,,
<http://vocab.getty.edu/tgn/8709378>,En Pillon,,,,"""En Pillon""@fr",,,,,
<http://vocab.getty.edu/tgn/8709387>,Chessel,,,,"""Chessel""@fr",,,,,
<http://vocab.getty.edu/tgn/8709367>,La Coche,,,,"""La Coche""@fr",,,,,
<http://vocab.getty.edu/tgn/8709692>,Richelien,,,,"""Richelien""@fr",,,,,
<http://vocab.getty.edu/tgn/7014561>,Syracuse,,,,,,,,,
<http://vocab.getty.edu/tgn/7014612>,Westchester,,,,,,,,,
<http://vocab.getty.edu/tgn/7015890>,Williamsburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7014428>,Rouses Point,,,,,,,,,
<http://vocab.getty.edu/tgn/7015769>,Arlington,,,,,,,,,
<http://vocab.getty.edu/tgn/7015854>,Flushing,,,,,,,,,
<http://vocab.getty.edu/tgn/7015822>,Brooklyn,,,,,,,,,
<http://vocab.getty.edu/tgn/7015858>,Harlem,,,,,,,,,
<http://vocab.getty.edu/tgn/7014535>,Stamford,,,,,,,,,
<http://vocab.getty.edu/tgn/7014591>,Watertown,,,,,,,,,
<http://vocab.getty.edu/tgn/7015083>,Harvard,,,,,,,,,
<http://vocab.getty.edu/tgn/7014457>,San Jose,,,,,,,,,
<http://vocab.getty.edu/tgn/7015975>,Glenside,,,,,,,,,
<http://vocab.getty.edu/tgn/7014386>,Palo Alto,,,,,,,,,
<http://vocab.getty.edu/tgn/7014444>,Saint Louis,,,,,,,,,
<http://vocab.getty.edu/tgn/7015352>,West Hollywood,,,,,,,,,
<http://vocab.getty.edu/tgn/7014333>,Richland Center,,,,,,,,,
<http://vocab.getty.edu/tgn/7014491>,Scottsdale,,,,,,,,,
<http://vocab.getty.edu/tgn/7014232>,Normal,,,,,,,,,
<http://vocab.getty.edu/tgn/7014340>,River Forest,,,,,,,,,
<http://vocab.getty.edu/tgn/7015574>,Machupicchu,,,,,,,,,
<http://vocab.getty.edu/tgn/7014470>,Santa Ana,,,,,,,,,
<http://vocab.getty.edu/tgn/7014660>,Troy,,,,,,,,,
<http://vocab.getty.edu/tgn/7015731>,Kings Mills,,,,,,,,,
<http://vocab.getty.edu/tgn/7015310>,Encino,,,,,,,,,
<http://vocab.getty.edu/tgn/7014352>,Rockingham,,,,,,,,,
<http://vocab.getty.edu/tgn/7014675>,Urbana,,,,,,,,,
<http://vocab.getty.edu/tgn/7015752>,Windsor,,,,,,,,,
<http://vocab.getty.edu/tgn/7016167>,Saint Louis,,,,,,,,,
<http://vocab.getty.edu/tgn/7015717>,District of Columbia,,,,,,,,,
<http://vocab.getty.edu/tgn/7014245>,Norton,,,,,,,,,
<http://vocab.getty.edu/tgn/7015468>,Tujunga,,,,,,,,,
<http://vocab.getty.edu/tgn/7014618>,Westport,,,,,,,,,
<http://vocab.getty.edu/tgn/7014456>,San Francisco,,,,,,,,,
<http://vocab.getty.edu/tgn/7014455>,San Diego,,,,,,,,,
<http://vocab.getty.edu/tgn/7014224>,Newport Beach,,,,,,,,,
<http://vocab.getty.edu/tgn/7014324>,Oxford,,,,,,,,,
<http://vocab.getty.edu/tgn/7014640>,Woodbury,,,,,,,,,
<http://vocab.getty.edu/tgn/7014318>,Otsego,,,,,,,,,
<http://vocab.getty.edu/tgn/7014475>,Santa Clara,,,,,,,,,
<http://vocab.getty.edu/tgn/7014218>,Newark,,,,,,,,,
<http://vocab.getty.edu/tgn/7014416>,Pittsfield,,,,,,,,,
<http://vocab.getty.edu/tgn/7014447>,Salem,,,,,,,,,
<http://vocab.getty.edu/tgn/7015471>,Westwood,,,,,,,,,
<http://vocab.getty.edu/tgn/7014291>,Orange,,,,,,,,,
<http://vocab.getty.edu/tgn/7014282>,Poughkeepsie,,,,,,,,,
<http://vocab.getty.edu/tgn/7015823>,Locust Valley,,,,,,,,,
<http://vocab.getty.edu/tgn/7014489>,Schenectady,,,,,,,,,
<http://vocab.getty.edu/tgn/7014348>,Rochester,,,,,,,,,
<http://vocab.getty.edu/tgn/7016100>,Charles,,,,,,,,,
<http://vocab.getty.edu/tgn/7014661>,Tucson,,,,,,,,,
<http://vocab.getty.edu/tgn/7014425>,Pomona,,,,,,,,,
<http://vocab.getty.edu/tgn/7014636>,Winnetka,,,,,,,,,
<http://vocab.getty.edu/tgn/7014483>,Sarasota,,,,,,,,,
<http://vocab.getty.edu/tgn/7014560>,Sweet Briar,,,,,,,,,
<http://vocab.getty.edu/tgn/7016047>,Dearborn,,,,,,,,,
<http://vocab.getty.edu/tgn/7014463>,San Pedro,,,,,,,,"""San Pedro""@es",
<http://vocab.getty.edu/tgn/7016142>,Bodrum,,,,,,,,,
<http://vocab.getty.edu/tgn/7014273>,Portland,,,,,,,,,
<http://vocab.getty.edu/tgn/7014329>,Reno,,,,,,,,,
<http://vocab.getty.edu/tgn/7014308>,Racine,,,,,,,,,
<http://vocab.getty.edu/tgn/7014275>,Portsmouth,,,,,,,,,
<http://vocab.getty.edu/tgn/7014254>,Oak Park,,,,,,,,,
<http://vocab.getty.edu/tgn/7014494>,Seattle,,,,,,,,,
<http://vocab.getty.edu/tgn/7015303>,Eagle Rock,,,,,,,,,
<http://vocab.getty.edu/tgn/7015334>,Northridge,,,,,,,,,
<http://vocab.getty.edu/tgn/7014590>,Waterbury,,,,,,,,,
<http://vocab.getty.edu/tgn/7014378>,Toledo,,,,,,,,,
<http://vocab.getty.edu/tgn/7016143>,Carthage,,,"""Cartagine""@it",,,,,,
<http://vocab.getty.edu/tgn/7015344>,Reseda,,,,,,,,,
<http://vocab.getty.edu/tgn/7014229>,Niagara Falls,,,,,,,,,
<http://vocab.getty.edu/tgn/7014434>,Saginaw,,,,,,,,,
<http://vocab.getty.edu/tgn/7014651>,Anne Arundel,,,,,,,,,
<http://vocab.getty.edu/tgn/7014250>,Oakland,,,,,,,,,
<http://vocab.getty.edu/tgn/7014423>,Plymouth,,,,,,,,,
<http://vocab.getty.edu/tgn/7014521>,Southampton,,,,,,,,,
<http://vocab.getty.edu/tgn/7014564>,Taos,,,,,,,,,
<http://vocab.getty.edu/tgn/7014390>,Paterson,,,,,,,,,
<http://vocab.getty.edu/tgn/7014370>,Terre Haute,,,,,,,,,
<http://vocab.getty.edu/tgn/7015318>,Granada Hills,,,,,,,,,
<http://vocab.getty.edu/tgn/7014342>,Riverside,,,,,,,,,
<http://vocab.getty.edu/tgn/7014406>,Philadelphia,,,,,,,,,
<http://vocab.getty.edu/tgn/7014351>,Rockford,,,,,,,,,
<http://vocab.getty.edu/tgn/7014343>,Roanoke,,,,,,,,,
<http://vocab.getty.edu/tgn/7014389>,Pasadena,,,,,,,,,
<http://vocab.getty.edu/tgn/7014647>,Worcester,,,,,,,,,
<http://vocab.getty.edu/tgn/7015009>,East Boston,,,,,,,,,
<http://vocab.getty.edu/tgn/7014453>,San Antonio,,,,,,,,,
<http://vocab.getty.edu/tgn/7014383>,Palm Springs,,,,,,,,,
<http://vocab.getty.edu/tgn/7014531>,Springfield,,,,,,,,,
<http://vocab.getty.edu/tgn/7014629>,Williamsburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7014663>,Tulsa,,,,,,,,,
<http://vocab.getty.edu/tgn/7015358>,Costa Mesa,,,,,,,,,
<http://vocab.getty.edu/tgn/7014529>,Springfield,,,,,,,,,
<http://vocab.getty.edu/tgn/7014468>,Sandwich,,,,,,,,,
<http://vocab.getty.edu/tgn/7014632>,Wilmington,,,,,,,,,
<http://vocab.getty.edu/tgn/7014426>,Ponca City,,,,,,,,,
<http://vocab.getty.edu/tgn/7014601>,Wayzata,,,,,,,,,
<http://vocab.getty.edu/tgn/7014258>,Fayetteville,,,,,,,,,
<http://vocab.getty.edu/tgn/7082628>,Wendischbora,,,,,,,,,
<http://vocab.getty.edu/tgn/7061255>,Bad Hamm,,,,,,,,,
<http://vocab.getty.edu/tgn/7029447>,Jarash,,,,,,,,,
<http://vocab.getty.edu/tgn/7070781>,Steinbüchel,,,,,,,,,
<http://vocab.getty.edu/tgn/7062384>,Baccum,,,,,,,,,
<http://vocab.getty.edu/tgn/7076935>,Landkreis Spree-Neiße,,,,,,,,,
<http://vocab.getty.edu/tgn/7094953>,Schöneiche,,,,,,,,,
<http://vocab.getty.edu/tgn/7099927>,Sehringen,,,,,,,,,
<http://vocab.getty.edu/tgn/7069191>,Tiengen,,,,,,,,,
<http://vocab.getty.edu/tgn/7029812>,Qazvīn,,,,,,,,,
<http://vocab.getty.edu/tgn/7029458>,Hoover Dam,,,,,,,,,
<http://vocab.getty.edu/tgn/7075298>,Filderstadt,,,,,,,,,
<http://vocab.getty.edu/tgn/7088024>,Wedding,,,,,,,,,
<http://vocab.getty.edu/tgn/7073083>,Thailen,,,,,,,,,
<http://vocab.getty.edu/tgn/7101039>,Rottach,,,,,,,,,
<http://vocab.getty.edu/tgn/7076520>,Hainau,,,,,,,,,
<http://vocab.getty.edu/tgn/7075021>,Prenzlauer Berg,,,,,,,,,
<http://vocab.getty.edu/tgn/7069959>,Timmendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7081275>,Wixhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7089859>,Untertürkheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7074444>,Tempelhof,,,,,,,,,
<http://vocab.getty.edu/tgn/7031874>,Ernen,,"""Ernen""@de",,,,,,,
<http://vocab.getty.edu/tgn/7082885>,Wilmersdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7032809>,Aït Ben Haddou,,,,,,,,,
<http://vocab.getty.edu/tgn/7076232>,Lichtenstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7076391>,Straßlach-Dingharting,,,,,,,,,
<http://vocab.getty.edu/tgn/7069166>,Tiergarten,,,,,,,,,
<http://vocab.getty.edu/tgn/7097770>,Singen,,,,,,,,,
<http://vocab.getty.edu/tgn/7079406>,Wolfsburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7077971>,Hohentwiel,,,,,,,,,
<http://vocab.getty.edu/tgn/7068950>,Steglitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7032933>,Eastern Africa,,,,,,,,,
<http://vocab.getty.edu/tgn/7089120>,Weihenstephan,,,,,,,,,
<http://vocab.getty.edu/tgn/7074072>,Südende,,,,,,,,,
<http://vocab.getty.edu/tgn/7086577>,Weingarten,,,,,,,,,
<http://vocab.getty.edu/tgn/7079787>,Zeil,,,,,,,,,
<http://vocab.getty.edu/tgn/7032793>,Sumer,,,,,,,,,
<http://vocab.getty.edu/tgn/7087766>,Weilheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7074721>,Zuffenhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7077472>,Schieder-Schwalenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7095169>,Schöneberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7081905>,Wentorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7032894>,Aqar Quf,,,,,,,,,
<http://vocab.getty.edu/tgn/7032056>,Chestnut Hill,,,,,,,,,
<http://vocab.getty.edu/tgn/7087797>,Weesen,,,,,,,,,
<http://vocab.getty.edu/tgn/7065706>,Üdingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7095665>,Schönberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7031504>,Ouro Prêto,,,,,,,,,
<http://vocab.getty.edu/tgn/7079003>,Wismar,,,,,,,,,
<http://vocab.getty.edu/tgn/7077478>,Möhnesee,,,,,,,,,
<http://vocab.getty.edu/tgn/7079856>,Wülfel,,,,,,,,,
<http://vocab.getty.edu/tgn/7067436>,Treis-Karden,,,,,,,,,
<http://vocab.getty.edu/tgn/7077325>,Landkreis Sigmaringen,,,,,,,,,
<http://vocab.getty.edu/tgn/7091224>,Vaihingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7086208>,Weiden,,,,,,,,,
<http://vocab.getty.edu/tgn/7072047>,Sulzgries,,,,,,,,,
<http://vocab.getty.edu/tgn/7080588>,Wölchingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7029676>,Cette-Eygun,"""Cette-Eygun""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7083722>,Westend,,,,,,,,,
<http://vocab.getty.edu/tgn/7032019>,Saint-Lunaire,"""Saint-Lunaire""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7085344>,Werder,,,,,,,,,
<http://vocab.getty.edu/tgn/7065281>,Steingaden,,,,,,,,,
<http://vocab.getty.edu/tgn/7078547>,Wittenbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7065964>,Türkheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7032938>,Mughan,,,,,,,,,
<http://vocab.getty.edu/tgn/7058186>,Galleria dell' Appennino,,,,,,,,,
<http://vocab.getty.edu/tgn/7031499>,Pau,"""Pau""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7097050>,Spandau,,,,,,,,,
<http://vocab.getty.edu/tgn/7031832>,Nijmegen,,,,,,,,,
<http://vocab.getty.edu/tgn/7068429>,Landkreis Starnberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7084564>,Wiblingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7085192>,Wik,,,,,,,,,
<http://vocab.getty.edu/tgn/7031785>,Veytaux,,,,"""Veytaux""@fr",,,,,
<http://vocab.getty.edu/tgn/7061260>,Bonn-Bad Godesberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7079891>,Wolfhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7078629>,Wimpfen im Tal,,,,,,,,,
<http://vocab.getty.edu/tgn/7031481>,Stanford,"""Stanford""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7076934>,Landkreis Teltow-Fläming,,,,,,,,,
<http://vocab.getty.edu/tgn/7030776>,Kolkata,"""Calcutta""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7031750>,Kelaniya,,,,,,,,,
<http://vocab.getty.edu/tgn/7076708>,Kranichstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7088366>,Waiblingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7096357>,Schömberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7073174>,Südlohne,,,,,,,,,
<http://vocab.getty.edu/tgn/7080012>,Zehlendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7075007>,Seeheim-Jugenheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7078630>,Wimpfen am Berg,,,,,,,,,
<http://vocab.getty.edu/tgn/7031763>,Biberach an der Riß,,,,,,,,,
<http://vocab.getty.edu/tgn/7081831>,Wüstenrot,,,,,,,,,
<http://vocab.getty.edu/tgn/7087134>,Warmbronn,,,,,,,,,
<http://vocab.getty.edu/tgn/7079013>,Wischlingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7085886>,Wachwitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7029440>,North America,"""North America""@en",,,"""Amérique du Nord""@fr",,,,"""Norteamérica""@es",
<http://vocab.getty.edu/tgn/7029628>,Nieuwer Amstel,,,,,,,,,
<http://vocab.getty.edu/tgn/8704936>,Lohn,,,,,,,,,
<http://vocab.getty.edu/tgn/8704966>,Iserables,,,,,,,,,
<http://vocab.getty.edu/tgn/8704527>,Gondo,,"""Gondo""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705306>,Surava,,,,,,,,,
<http://vocab.getty.edu/tgn/8705308>,Sundlauenen,,,,,,,,,
<http://vocab.getty.edu/tgn/8705180>,Leytron,,,,"""Leytron""@fr",,,,,
<http://vocab.getty.edu/tgn/8704699>,Neukirch,,,,,,,,,
<http://vocab.getty.edu/tgn/8704851>,Tenna,,,,,,,,,
<http://vocab.getty.edu/tgn/8704398>,Tiermatti,,,,,,,,,
<http://vocab.getty.edu/tgn/8705105>,Savatan,,,,"""Savatan""@fr",,,,,
<http://vocab.getty.edu/tgn/8705184>,Le Vaud,,,,,,,,,
<http://vocab.getty.edu/tgn/8704666>,Ranft,,,,,,,,,
<http://vocab.getty.edu/tgn/8704864>,Täsch,,"""Täsch""@de",,,,,,,
<http://vocab.getty.edu/tgn/8704671>,Rances,,,,,,,,,
<http://vocab.getty.edu/tgn/8704893>,Pusserein,,,,,,,,,
<http://vocab.getty.edu/tgn/8704942>,Loch,,,,,,,,,
<http://vocab.getty.edu/tgn/8704474>,Niedergesteln,,"""Niedergesteln""@de",,,,,,,
<http://vocab.getty.edu/tgn/8704396>,Tinzen,,,,,,,,,
<http://vocab.getty.edu/tgn/8704870>,Schatzalp,,,,,,,,,
<http://vocab.getty.edu/tgn/8704633>,Tgantieni,,,,,,,,,
<http://vocab.getty.edu/tgn/8705076>,Tannen,,,,,,,,,
<http://vocab.getty.edu/tgn/8704874>,S-charl,,,,,,,,,
<http://vocab.getty.edu/tgn/8705123>,Präz,,,,,,,,,
<http://vocab.getty.edu/tgn/8705305>,Suren,,,,,,,,,
<http://vocab.getty.edu/tgn/8704696>,Neukirch bei Ilanz,,,,,,,,,
<http://vocab.getty.edu/tgn/8704622>,Thierrens,,,,,,,,,
<http://vocab.getty.edu/tgn/8704635>,Teuffenthal,,,,,,,,,
<http://vocab.getty.edu/tgn/8705097>,Scala,,,"""Scala""@it",,,,,,
<http://vocab.getty.edu/tgn/8704682>,Niedergampel,,"""Niedergampel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705092>,Süs,,,,,,,,,
<http://vocab.getty.edu/tgn/8704850>,Termen,,"""Termen""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705152>,Mutten,,,,,,,,,
<http://vocab.getty.edu/tgn/8705128>,Prarion,,,,"""Prarion""@fr",,,,,
<http://vocab.getty.edu/tgn/8704558>,Ecône,,,,"""Ecône""@fr",,,,,
<http://vocab.getty.edu/tgn/8704668>,Randogne,,,,"""Randogne""@fr",,,,,
<http://vocab.getty.edu/tgn/8704703>,Neu-Felsberg,,,,,,,,,
<http://vocab.getty.edu/tgn/8704924>,Nendaz,,,,,,,,,
<http://vocab.getty.edu/tgn/8704637>,Schluocht,,,,,,,,,
<http://vocab.getty.edu/tgn/8705132>,Pralong,,,,"""Pralong""@fr",,,,,
<http://vocab.getty.edu/tgn/8704930>,Nax,,,,"""Nax""@fr",,,,,
<http://vocab.getty.edu/tgn/8704929>,Naz,,,,,,,,,
<http://vocab.getty.edu/tgn/8704548>,Eggerberg,,"""Eggerberg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8704621>,Thierstein,,"""Thierstein""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705307>,Suracqua,,,"""Suracqua""@it",,,,,,
<http://vocab.getty.edu/tgn/8705121>,Praz-de-Fort,,,,"""Praz-de-Fort""@fr",,,,,
<http://vocab.getty.edu/tgn/8705116>,Sarn,,,,,,,,,
<http://vocab.getty.edu/tgn/8704868>,Scheid,,,,,,,,,
<http://vocab.getty.edu/tgn/8705130>,Pramieisters,,,,,,,,,
<http://vocab.getty.edu/tgn/8704680>,Rabius,,,,,,,,,
<http://vocab.getty.edu/tgn/8704959>,Itravers,,,,"""Itravers""@fr",,,,,
<http://vocab.getty.edu/tgn/8704875>,Scharans,,,,,,,,,
<http://vocab.getty.edu/tgn/8705139>,Pra Combèra,,,,,,,,,
<http://vocab.getty.edu/tgn/8704427>,Schmitten,,,,,,,,,
<http://vocab.getty.edu/tgn/8704960>,Issert,,,,"""Issert""@fr",,,,,
<http://vocab.getty.edu/tgn/8704640>,Schleuis,,,,,,,,,
<http://vocab.getty.edu/tgn/8704523>,Goppisberg,,"""Goppisberg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8704709>,Lü,,,,,,,,,
<http://vocab.getty.edu/tgn/8704446>,Reams,,,,,,,,,
<http://vocab.getty.edu/tgn/8704901>,Provence,,,,,,,,,
<http://vocab.getty.edu/tgn/8704388>,Toffen,,,,,,,,,
<http://vocab.getty.edu/tgn/8704485>,Lunschania,,,,,,,,,
<http://vocab.getty.edu/tgn/8704677>,Radons,,,,,,,,,
<http://vocab.getty.edu/tgn/8705079>,Tanay,,,,,,,,,
<http://vocab.getty.edu/tgn/8704636>,Schmelzboden,,,,,,,,,
<http://vocab.getty.edu/tgn/8705178>,Liddes,,,,"""Liddes""@fr",,,,,
<http://vocab.getty.edu/tgn/8705137>,Pradella,,,,,,,,,
<http://vocab.getty.edu/tgn/8704904>,Prolin,,,,,,,,,
<http://vocab.getty.edu/tgn/8705135>,Prafleuri,,,,"""Prafleuri""@fr",,,,,
<http://vocab.getty.edu/tgn/8704934>,Nargliesa,,,,,,,,,
<http://vocab.getty.edu/tgn/8705131>,Pralovin,,,,"""Pralovin""@fr",,,,,
<http://vocab.getty.edu/tgn/8704933>,Nascharegnas,,,,,,,,,
<http://vocab.getty.edu/tgn/8705080>,Tamins,,,,,,,,,
<http://vocab.getty.edu/tgn/8705138>,Prada,,"""Prada""@de",,,,,,,
<http://vocab.getty.edu/tgn/8704634>,Tga,,,,,,,,,
<http://vocab.getty.edu/tgn/8704847>,Territet,,,,"""Territet""@fr",,,,,
<http://vocab.getty.edu/tgn/8705103>,Savigny,,,,,,,,,
<http://vocab.getty.edu/tgn/8705094>,Surrhin,,,,,,,,,
<http://vocab.getty.edu/tgn/8705133>,Pragmartin,,,,,,,,,
<http://vocab.getty.edu/tgn/8704944>,Löbbia,,,"""Löbbia""@it",,,,,,
<http://vocab.getty.edu/tgn/8705073>,Tartar,,,,,,,,,
<http://vocab.getty.edu/tgn/8704623>,Thierachern,,,,,,,,,
<http://vocab.getty.edu/tgn/8705095>,Surlej,,,,,,,,,
<http://vocab.getty.edu/tgn/8704725>,Longirod,,,,,,,,,
<http://vocab.getty.edu/tgn/8704431>,Reischen,,,,,,,,,
<http://vocab.getty.edu/tgn/8704858>,Taveyannaz,,,,,,,,,
<http://vocab.getty.edu/tgn/8704447>,Realta,,,,,,,,,
<http://vocab.getty.edu/tgn/8705195>,Inden,,"""Inden""@de",,,,,,,
<http://vocab.getty.edu/tgn/8704642>,Schleins,,,,,,,,,
<http://vocab.getty.edu/tgn/8704865>,Tarviersch,,,,,,,,,
<http://vocab.getty.edu/tgn/8704719>,Lostallo,,,,,,,,,
<http://vocab.getty.edu/tgn/8704620>,Thorberg,,,,,,,,,
<http://vocab.getty.edu/tgn/8704619>,Thörishaus,,,,,,,,,
<http://vocab.getty.edu/tgn/8705801>,Tschuggen,,"""Tschuggen""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705415>,Les Garettes,,,,,,,,,
<http://vocab.getty.edu/tgn/8705836>,Stalden,,"""Stalden""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705764>,Pierre à Perret,,,,"""Pierre à Perret""@fr",,,,,
<http://vocab.getty.edu/tgn/8705800>,Wilere,,"""Wilere""@de",,,,,,,
<http://vocab.getty.edu/tgn/8706071>,Dorneck,,"""Dorneck""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705400>,Les Valettes,,,,"""Les Valettes""@fr",,,,,
<http://vocab.getty.edu/tgn/8705824>,Moulin Velliet,,,,"""Moulin Velliet""@fr",,,,,
<http://vocab.getty.edu/tgn/8705781>,Stockji,,"""Stockji""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705406>,Les Pléiades,,,,,,,,,
<http://vocab.getty.edu/tgn/8705557>,Sankt Martin,,,,,,,,,
<http://vocab.getty.edu/tgn/8705845>,Fluracher,,"""Fluracher""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705551>,Steinhaus,,,,,,,,,
<http://vocab.getty.edu/tgn/8705672>,Galgern,,,,,,,,,
<http://vocab.getty.edu/tgn/8705766>,Städil,,"""Städil""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705763>,Thel,,"""Thel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705539>,Stössen,,,,,,,,,
<http://vocab.getty.edu/tgn/8705462>,Galm,,"""Galm""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705807>,Les Evouettes,,,,"""Les Evouettes""@fr",,,,,
<http://vocab.getty.edu/tgn/8705584>,Plan-de-la-Chaux,,,,,,,,,
<http://vocab.getty.edu/tgn/8705774>,Ewigschmatte,,"""Ewigschmatte""@de",,,,,,,
<http://vocab.getty.edu/tgn/8706055>,Gäu,,"""Gäu""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705313>,Sulsana,,,,,,,,,
<http://vocab.getty.edu/tgn/8706057>,Wasseramt,,"""Wasseramt""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705693>,Fully,,,,"""Fully""@fr",,,,,
<http://vocab.getty.edu/tgn/8705583>,Plan Fey,,,,,,,,,
<http://vocab.getty.edu/tgn/8705322>,Suchy,,,,,,,,,
<http://vocab.getty.edu/tgn/8705780>,Leiggern,,"""Leiggern""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705587>,Pitasch,,,,,,,,,
<http://vocab.getty.edu/tgn/8705643>,Lenzerheide,,,,,,,,,
<http://vocab.getty.edu/tgn/8706098>,Vernamiège,,,,"""Vernamiège""@fr",,,,,
