Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/8698449>,Le Sommet des Vignes,,,,"""Le Sommet des Vignes""@fr",,,,,,46.100525,7.05743
<http://vocab.getty.edu/tgn/8698512>,Hohtschugge,,"""Hohtschugge""@de",,,,,,,,46.216877,7.859193
<http://vocab.getty.edu/tgn/8698741>,Les Planches,,,,"""Les Planches""@fr",,,,,,46.191872,6.872085
<http://vocab.getty.edu/tgn/8698685>,Tsouma,,,,"""Tsouma""@fr",,,,,,46.151805,7.263069
<http://vocab.getty.edu/tgn/8698787>,Uvrier,,,,"""Uvrier""@fr",,,,,,46.249283,7.41378
<http://vocab.getty.edu/tgn/8698480>,Hungerli Unnerstafel,,"""Hungerli Unnerstafel""@de",,,,,,,,46.189936,7.69819
<http://vocab.getty.edu/tgn/8698651>,Les Arpalles,,,,"""Les Arpalles""@fr",,,,,,45.949009,7.196049
<http://vocab.getty.edu/tgn/8698813>,Monticello,,,"""Monticello""@it",,,,,,,46.235143,9.073802
<http://vocab.getty.edu/tgn/8698547>,Mont de Prebonella,,,"""Mont de Prebonella""@it",,,,,,,46.218041,9.128244
<http://vocab.getty.edu/tgn/8698740>,Les Planets,,,,"""Les Planets""@fr",,,,,,46.191817,6.988764
<http://vocab.getty.edu/tgn/8698522>,Les Tsâblos,,,,"""Les Tsâblos""@fr",,,,,,46.245695,7.506912
<http://vocab.getty.edu/tgn/8698558>,Soltima,,,"""Soltima""@it",,,,,,,46.222911,9.148199
<http://vocab.getty.edu/tgn/8698575>,Muleita,,,"""Muleita""@it",,,,,,,46.323368,10.069256
<http://vocab.getty.edu/tgn/8698703>,Planuit,,,,"""Planuit""@fr",,,,,,46.15409,7.112076
<http://vocab.getty.edu/tgn/8698571>,Puntiglia,,,"""Puntiglia""@it",,,,,,,46.322608,10.030121
<http://vocab.getty.edu/tgn/8698789>,Granois,,,,"""Granois""@fr",,,,,,46.249343,7.335629
<http://vocab.getty.edu/tgn/8698662>,Le Léamont,,,,"""Le Léamont""@fr",,,,,,46.101343,6.993723
<http://vocab.getty.edu/tgn/8698606>,Quadea,,,"""Quadea""@it",,,,,,,46.408052,9.223461
<http://vocab.getty.edu/tgn/8698490>,Les Grantis,,,,"""Les Grantis""@fr",,,,,,46.190523,6.875998
<http://vocab.getty.edu/tgn/8698463>,Lavantier,,,,"""Lavantier""@fr",,,,,,46.150309,7.315727
<http://vocab.getty.edu/tgn/8698561>,Pertisc,,,"""Pertisc""@it",,,,,,,46.223437,9.153199
<http://vocab.getty.edu/tgn/8698586>,Ursé,,,,,,,,,,46.325264,10.017001
<http://vocab.getty.edu/tgn/8698511>,La Lé,,,,"""La Lé""@fr",,,,,,46.21687,7.51039
<http://vocab.getty.edu/tgn/8698688>,La Giette,,,,"""La Giette""@fr",,,,,,46.152208,7.064283
<http://vocab.getty.edu/tgn/8698477>,Lortesat,,,,"""Lortesat""@fr",,,,,,46.189863,6.893462
<http://vocab.getty.edu/tgn/8698519>,Les Bochasses,,,,"""Les Bochasses""@fr",,,,,,46.217277,6.861538
<http://vocab.getty.edu/tgn/8698649>,La Delise,,,,"""La Delise""@fr",,,,,,45.944949,7.21621
<http://vocab.getty.edu/tgn/8698523>,Roumaz,,,,"""Roumaz""@fr",,,,,,46.245729,7.346219
<http://vocab.getty.edu/tgn/8698445>,Le Mayentset,,,,"""Le Mayentset""@fr",,,,,,46.098688,7.239102
<http://vocab.getty.edu/tgn/8698460>,Pralong,,,,"""Pralong""@fr",,,,,,46.149479,7.623847
<http://vocab.getty.edu/tgn/8698660>,La Confraric,,,,"""La Confraric""@fr",,,,,,46.100882,7.505011
<http://vocab.getty.edu/tgn/8698528>,Loye,,,,"""Loye""@fr",,,,,,46.246016,7.478806
<http://vocab.getty.edu/tgn/8698671>,Sur les Sés,,,,"""Sur les Sés""@fr",,,,,,46.103806,7.064603
<http://vocab.getty.edu/tgn/8698514>,Petit-Saconnex,,,,"""Petit-Saconnex""@fr",,,,,,46.216921,6.130466
<http://vocab.getty.edu/tgn/8698488>,Montagnon,,,,"""Montagnon""@fr",,,,,,46.190286,7.192409
<http://vocab.getty.edu/tgn/8698779>,Le Moury,,,,"""Le Moury""@fr",,,,,,46.24859,7.293075
<http://vocab.getty.edu/tgn/8698462>,Praz-Jean,,,,"""Praz-Jean""@fr",,,,,,46.15029,7.452594
<http://vocab.getty.edu/tgn/8698667>,Pro Bordzey,,,,"""Pro Bordzey""@fr",,,,,,46.102097,7.241683
<http://vocab.getty.edu/tgn/8698549>,Mont di Olin,,,"""Mont di Olin""@it",,,,,,,46.21852,9.159398
<http://vocab.getty.edu/tgn/8698676>,La Fauchère,,,,"""La Fauchère""@fr",,,,,,46.105495,7.502302
<http://vocab.getty.edu/tgn/8698461>,Euloz,,,,"""Euloz""@fr",,,,,,46.150021,7.115396
<http://vocab.getty.edu/tgn/8698679>,Les Luis,,,,"""Les Luis""@fr",,,,,,46.106274,7.217541
<http://vocab.getty.edu/tgn/8698722>,Lidedin,,,,"""Lidedin""@fr",,,,,,46.261883,7.313814
<http://vocab.getty.edu/tgn/8698687>,Villy,,,,"""Villy""@fr",,,,,,46.152206,7.226813
<http://vocab.getty.edu/tgn/8698734>,Les Combes,,,,"""Les Combes""@fr",,,,,,46.191345,6.890428
<http://vocab.getty.edu/tgn/8698468>,Mèjonèche,,,,"""Mèjonèche""@fr",,,,,,46.150752,7.454169
<http://vocab.getty.edu/tgn/8698727>,Réchy,,,,"""Réchy""@fr",,,,,,46.262218,7.495126
<http://vocab.getty.edu/tgn/8698767>,Resti,,"""Resti""@de",,,,,,,,46.218435,7.879882
<http://vocab.getty.edu/tgn/8698569>,Rura,,,,,,,,,,46.322473,9.209131
<http://vocab.getty.edu/tgn/8698471>,Les Boisses,,,,"""Les Boisses""@fr",,,,,,46.151121,7.397152
<http://vocab.getty.edu/tgn/8698785>,Unnerflie,,"""Unnerflie""@de",,,,,,,,46.249111,7.867791
<http://vocab.getty.edu/tgn/8698712>,Undri Salweide,,"""Undri Salweide""@de",,,,,,,,46.261096,7.711496
<http://vocab.getty.edu/tgn/8698768>,Z'Niwu,,"""Z'Niwu""@de",,,,,,,,46.247758,7.83299
<http://vocab.getty.edu/tgn/8698773>,L'Airette,,,,"""L'Airette""@fr",,,,,,46.248188,7.243035
<http://vocab.getty.edu/tgn/8698491>,La Moudonna,,,,"""La Moudonna""@fr",,,,,,46.190542,7.282751
<http://vocab.getty.edu/tgn/8698525>,Ze Springu,,"""Ze Springu""@de",,,,,,,,46.245857,7.860245
<http://vocab.getty.edu/tgn/8698454>,Le Bras,,,,"""Le Bras""@fr",,,,,,46.148944,7.023784
<http://vocab.getty.edu/tgn/8698749>,Les Lés,,,,"""Les Lés""@fr",,,,,,46.21747,7.560536
<http://vocab.getty.edu/tgn/8698663>,Le Trétien,,,,"""Le Trétien""@fr",,,,,,46.101347,6.99833
<http://vocab.getty.edu/tgn/8698648>,L'Amônaz,,,,"""L'Amônaz""@fr",,,,,,45.942272,7.097335
<http://vocab.getty.edu/tgn/8698754>,Erbioz,,,,"""Erbioz""@fr",,,,,,46.217692,7.416127
<http://vocab.getty.edu/tgn/8698653>,La Verne,,,,"""La Verne""@fr",,,,,,45.950199,7.111105
<http://vocab.getty.edu/tgn/8698763>,Les Fios,,,,"""Les Fios""@fr",,,,,,46.218184,7.575242
<http://vocab.getty.edu/tgn/8698492>,Les Combes,,,,"""Les Combes""@fr",,,,,,46.190558,7.351113
<http://vocab.getty.edu/tgn/8698458>,L'Eterpey,,,,"""L'Eterpey""@fr",,,,,,46.149338,7.228646
<http://vocab.getty.edu/tgn/8698505>,Les Combes,,,,"""Les Combes""@fr",,,,,,46.216473,7.438089
<http://vocab.getty.edu/tgn/8698686>,Les Mayens d'Eison,,,,"""Les Mayens d'Eison""@fr",,,,,,46.152197,7.47515
<http://vocab.getty.edu/tgn/8698786>,La Coutoulaz,,,,"""La Coutoulaz""@fr",,,,,,46.249153,7.477555
<http://vocab.getty.edu/tgn/8698788>,La Rèche,,,,"""La Rèche""@fr",,,,,,46.249328,7.586514
<http://vocab.getty.edu/tgn/8698717>,Melaï,,,,"""Melaï""@fr",,,,,,46.261646,7.297382
<http://vocab.getty.edu/tgn/8698657>,Prayon,,,,"""Prayon""@fr",,,,,,45.953658,7.106802
<http://vocab.getty.edu/tgn/8698604>,Pila,,,"""Pila""@it",,,,,,,46.407764,9.692994
<http://vocab.getty.edu/tgn/8698755>,Le Prilett,,,,"""Le Prilett""@fr",,,,,,46.217739,7.611615
<http://vocab.getty.edu/tgn/8698673>,Les Leysettes,,,,"""Les Leysettes""@fr",,,,,,46.105097,7.004699
<http://vocab.getty.edu/tgn/8698733>,Sevanne,,,,"""Sevanne""@fr",,,,,,46.191325,7.422123
<http://vocab.getty.edu/tgn/8698652>,La Seiloz,,,,"""La Seiloz""@fr",,,,,,45.949143,7.104631
<http://vocab.getty.edu/tgn/8698503>,Schalb,,"""Schalb""@de",,,,,,,,46.216131,7.81604
<http://vocab.getty.edu/tgn/8698706>,Rafour,,,,"""Rafour""@fr",,,,,,46.190821,6.884832
<http://vocab.getty.edu/tgn/8698517>,Jännigu,,"""Jännigu""@de",,,,,,,,46.21708,7.708378
<http://vocab.getty.edu/tgn/8701842>,Sépa,,,,"""Sépa""@fr",,,,,,46.243088,6.865451
<http://vocab.getty.edu/tgn/8701750>,Le Perrey,,,,"""Le Perrey""@fr",,,,,,46.086466,7.049672
<http://vocab.getty.edu/tgn/8701649>,Milimort,,,"""Milimort""@it",,,,,,,46.304435,10.068214
<http://vocab.getty.edu/tgn/8701738>,Le Chargeur,,,,"""Le Chargeur""@fr",,,,,,46.083957,7.403167
<http://vocab.getty.edu/tgn/8701981>,Motau,,,,"""Motau""@fr",,,,,,46.093314,7.523886
<http://vocab.getty.edu/tgn/8701873>,Vial,,,"""Vial""@it",,,,,,,46.307502,10.063932
<http://vocab.getty.edu/tgn/8701849>,Les Têtes,,,,"""Les Têtes""@fr",,,,,,46.243582,6.858604
<http://vocab.getty.edu/tgn/8701881>,Palza,,,"""Palza""@it",,,,,,,46.308506,10.047857
<http://vocab.getty.edu/tgn/8701968>,Molignon,,,,"""Molignon""@fr",,,,,,46.090128,7.50797
<http://vocab.getty.edu/tgn/8701824>,Pouénéret,,,,"""Pouénéret""@fr",,,,,,46.213469,6.927647
<http://vocab.getty.edu/tgn/8701817>,Vérossaz,,,,"""Vérossaz""@fr",,,,,,46.212984,6.984703
<http://vocab.getty.edu/tgn/8701747>,Le Tsalè de la Cretta,,,,"""Le Tsalè de la Cretta""@fr",,,,,,46.086054,7.491716
<http://vocab.getty.edu/tgn/8701744>,La Giette,,,,"""La Giette""@fr",,,,,,46.085757,7.503013
<http://vocab.getty.edu/tgn/8701868>,Mont di Lanès,,,"""Mont di Lanès""@it",,,,,,,46.208678,9.170745
<http://vocab.getty.edu/tgn/8701837>,Massongex,,,,"""Massongex""@fr",,,,,,46.242659,6.986415
<http://vocab.getty.edu/tgn/8701810>,La Sépaye,,,,"""La Sépaye""@fr",,,,,,46.212672,6.870835
<http://vocab.getty.edu/tgn/8701860>,Monti di Frasconscella,,,"""Monti di Frasconscella""@it",,,,,,,46.206554,9.148802
<http://vocab.getty.edu/tgn/8701776>,Le Sadillon,,,,"""Le Sadillon""@fr",,,,,,46.144405,7.057554
<http://vocab.getty.edu/tgn/8701746>,Fontenelle,,,,"""Fontenelle""@fr",,,,,,46.085994,7.217027
<http://vocab.getty.edu/tgn/8701972>,Médières,,,,"""Médières""@fr",,,,,,46.090646,7.223157
<http://vocab.getty.edu/tgn/8701987>,Le Tsalet,,,,"""Le Tsalet""@fr",,,,,,46.094266,7.407145
<http://vocab.getty.edu/tgn/8701722>,Pro Tecs,,,,,,,,,,46.557149,9.552469
<http://vocab.getty.edu/tgn/8701969>,Les Guières,,,,"""Les Guières""@fr",,,,,,46.090188,7.05313
<http://vocab.getty.edu/tgn/8701755>,Farquèses,,,,"""Farquèses""@fr",,,,,,46.08757,7.497665
<http://vocab.getty.edu/tgn/8701592>,Patiers,,,,"""Patiers""@fr",,,,,,46.212156,7.176296
<http://vocab.getty.edu/tgn/8701609>,Les Beillans,,,,"""Les Beillans""@fr",,,,,,46.240675,6.266087
<http://vocab.getty.edu/tgn/8701757>,Plan Cerisier,,,,"""Plan Cerisier""@fr",,,,,,46.088303,7.052057
<http://vocab.getty.edu/tgn/8701716>,Tgaclara,,,,,,,,,,46.552817,9.619551
<http://vocab.getty.edu/tgn/8701719>,Tgeas,,,,,,,,,,46.556427,9.447448
<http://vocab.getty.edu/tgn/8701713>,Tga,,,,,,,,,,46.551728,9.616006
<http://vocab.getty.edu/tgn/8701783>,Les Crosets,,,,"""Les Crosets""@fr",,,,,,46.186185,6.83517
<http://vocab.getty.edu/tgn/8701952>,Vardaval,,,,,,,,,,46.5745,9.623382
<http://vocab.getty.edu/tgn/8701980>,Le Revix,,,,"""Le Revix""@fr",,,,,,46.093302,7.008898
<http://vocab.getty.edu/tgn/8701605>,Massillon,,,,"""Massillon""@fr",,,,,,46.240366,6.938525
<http://vocab.getty.edu/tgn/8701655>,Urgnasch,,,"""Urgnasch""@it",,,,,,,46.30564,10.043228
<http://vocab.getty.edu/tgn/8701742>,Martigny-Croix,,,,"""Martigny-Croix""@fr",,,,,,46.085318,7.053162
<http://vocab.getty.edu/tgn/8701835>,Grand Clos,,,,"""Grand Clos""@fr",,,,,,46.242293,6.962749
<http://vocab.getty.edu/tgn/8701734>,Mut,,,,,,,,,,46.566986,9.443289
<http://vocab.getty.edu/tgn/8701756>,Vens,,,,"""Vens""@fr",,,,,,46.087958,7.126348
<http://vocab.getty.edu/tgn/8701982>,Les Armindzâs,,,,"""Les Armindzâs""@fr",,,,,,46.093352,7.210473
<http://vocab.getty.edu/tgn/8701740>,Le Léamon,,,,"""Le Léamon""@fr",,,,,,46.084976,6.979671
<http://vocab.getty.edu/tgn/8701679>,Plansena,,,"""Plansena""@it",,,,,,,46.392038,10.110073
<http://vocab.getty.edu/tgn/8701836>,Ferrage,,,,"""Ferrage""@fr",,,,,,46.242364,6.897686
<http://vocab.getty.edu/tgn/8701984>,La Crettaz,,,,"""La Crettaz""@fr",,,,,,46.093802,7.003696
<http://vocab.getty.edu/tgn/8701732>,Tigia,,,,,,,,,,46.563262,9.556501
<http://vocab.getty.edu/tgn/8701946>,Tga Davains,,,,,,,,,,46.571767,9.56737
<http://vocab.getty.edu/tgn/8701949>,Praveder,,,,,,,,,,46.573019,10.368675
<http://vocab.getty.edu/tgn/8701829>,Ormône,,,,"""Ormône""@fr",,,,,,46.241614,7.343597
<http://vocab.getty.edu/tgn/8701973>,Grandpra,,,,"""Grandpra""@fr",,,,,,46.090934,7.497416
<http://vocab.getty.edu/tgn/8701619>,En Arche,,,,"""En Arche""@fr",,,,,,46.241536,6.883147
<http://vocab.getty.edu/tgn/8701796>,La Gréferic,,,,"""La Gréferic""@fr",,,,,,46.186748,7.425377
<http://vocab.getty.edu/tgn/8701955>,Mulegn,,,,,,,,,,46.576732,9.62491
<http://vocab.getty.edu/tgn/8701965>,Le Hattey,,,,"""Le Hattey""@fr",,,,,,46.088918,7.241534
<http://vocab.getty.edu/tgn/8701970>,Mayens de la Cretta,,,,"""Mayens de la Cretta""@fr",,,,,,46.09032,7.491251
<http://vocab.getty.edu/tgn/8701875>,Motta,,,"""Motta""@it",,,,,,,46.307624,10.092812
<http://vocab.getty.edu/tgn/8701895>,Von,,"""Von""@de",,,,,,,,46.311193,9.202146
<http://vocab.getty.edu/tgn/8701827>,Revers,,,,"""Revers""@fr",,,,,,46.241567,6.924104
<http://vocab.getty.edu/tgn/8701677>,Salina,,,"""Salina""@it",,,,,,,46.391528,10.106455
<http://vocab.getty.edu/tgn/8701966>,La Forêt,,,,"""La Forêt""@fr",,,,,,46.089499,7.036256
<http://vocab.getty.edu/tgn/8701800>,Fey,,,,"""Fey""@fr",,,,,,46.187035,7.269909
<http://vocab.getty.edu/tgn/8701903>,Lungacqua,,,"""Lungacqua""@it",,,,,,,46.396858,10.118724
<http://vocab.getty.edu/tgn/8701890>,Li Curt,,,,,,,,,,46.310484,10.062932
<http://vocab.getty.edu/tgn/8701604>,Riedji,,"""Riedji""@de",,,,,,,,46.240311,7.895123
<http://vocab.getty.edu/tgn/8701687>,Rügiul,,,"""Rügiul""@it",,,,,,,46.394316,10.116803
<http://vocab.getty.edu/tgn/8701753>,Le They,,,,"""Le They""@fr",,,,,,46.086972,6.978131
<http://vocab.getty.edu/tgn/8701686>,Orden,,,"""Orden""@it",,,,,,,46.393592,9.696116
<http://vocab.getty.edu/tgn/8701737>,L'Arpille,,,,"""L'Arpille""@fr",,,,,,46.083777,7.015261
<http://vocab.getty.edu/tgn/8701779>,Le Bouillet,,,,"""Le Bouillet""@fr",,,,,,46.14445,7.625234
<http://vocab.getty.edu/tgn/8701612>,Sensine,,,,"""Sensine""@fr",,,,,,46.240929,7.306653
<http://vocab.getty.edu/tgn/8701942>,Pleds,,,,,,,,,,46.569184,9.44195
<http://vocab.getty.edu/tgn/8701991>,La Dzora,,,,"""La Dzora""@fr",,,,,,46.145355,7.275774
<http://vocab.getty.edu/tgn/8701664>,Tessa,,,"""Tessa""@it",,,,,,,46.3072,10.045859
<http://vocab.getty.edu/tgn/8701762>,Les Diés,,,,"""Les Diés""@fr",,,,,,46.1414,7.012288
<http://vocab.getty.edu/tgn/8701773>,La Tzoumaz,,,,"""La Tzoumaz""@fr",,,,,,46.143278,7.238531
<http://vocab.getty.edu/tgn/8701786>,Les Monts,,,,"""Les Monts""@fr",,,,,,46.18633,7.043826
<http://vocab.getty.edu/tgn/8701803>,Le Chèquet,,,,"""Le Chèquet""@fr",,,,,,46.187573,7.566086
<http://vocab.getty.edu/tgn/8701818>,Le Chiesso,,,,"""Le Chiesso""@fr",,,,,,46.213054,7.467535
<http://vocab.getty.edu/tgn/8701602>,Erde,,,,"""Erde""@fr",,,,,,46.240177,7.292489
<http://vocab.getty.edu/tgn/8701815>,Klebodo,,"""Klebodo""@de",,,,,,,,46.212912,7.899738
<http://vocab.getty.edu/tgn/8701607>,Sigeroula,,,,"""Sigeroula""@fr",,,,,,46.240525,7.528796
<http://vocab.getty.edu/tgn/8701983>,Planodzan,,,,"""Planodzan""@fr",,,,,,46.093389,7.046032
<http://vocab.getty.edu/tgn/8701974>,Les Ruinettes,,,,"""Les Ruinettes""@fr",,,,,,46.091022,7.252943
<http://vocab.getty.edu/tgn/8701978>,La Laveintse,,,,"""La Laveintse""@fr",,,,,,46.092201,7.504789
<http://vocab.getty.edu/tgn/8701770>,Tovassière,,,,"""Tovassière""@fr",,,,,,46.142932,7.187448
<http://vocab.getty.edu/tgn/8701759>,Ecoui,,,,"""Ecoui""@fr",,,,,,46.140581,7.302421
<http://vocab.getty.edu/tgn/8701590>,Pravidondaz,,,,"""Pravidondaz""@fr",,,,,,46.211999,7.353818
<http://vocab.getty.edu/tgn/8701843>,L'Apleyoc,,,,"""L'Apleyoc""@fr",,,,,,46.243227,7.474448
<http://vocab.getty.edu/tgn/8701791>,Rossen,,"""Rossen""@de",,,,,,,,46.186421,7.815227
<http://vocab.getty.edu/tgn/8701751>,La Forclaz,,,,"""La Forclaz""@fr",,,,,,46.086545,7.518921
<http://vocab.getty.edu/tgn/8701798>,Produit,,,,"""Produit""@fr",,,,,,46.18697,7.193623
<http://vocab.getty.edu/tgn/8701799>,Les Revers,,,,"""Les Revers""@fr",,,,,,46.187024,6.874566
<http://vocab.getty.edu/tgn/8701790>,La Vouarde,,,,"""La Vouarde""@fr",,,,,,46.186409,7.263797
<http://vocab.getty.edu/tgn/8701595>,Les Raccards,,,,"""Les Raccards""@fr",,,,,,46.212263,7.437503
<http://vocab.getty.edu/tgn/8701957>,Zervreila,,,,,,,,,,46.577026,9.121975
<http://vocab.getty.edu/tgn/8701617>,Premploz,,,,"""Premploz""@fr",,,,,,46.241493,7.294126
<http://vocab.getty.edu/tgn/8701761>,Le Crou,,,,"""Le Crou""@fr",,,,,,46.140724,7.46212
<http://vocab.getty.edu/tgn/8701749>,Vollèges,,,,"""Vollèges""@fr",,,,,,46.086431,7.168931
<http://vocab.getty.edu/tgn/8701801>,Le Colèt,,,,"""Le Colèt""@fr",,,,,,46.187229,7.445104
<http://vocab.getty.edu/tgn/8701901>,Nassel,,,"""Nassel""@it",,,,,,,46.396545,9.247276
<http://vocab.getty.edu/tgn/8701666>,Sfazù,,,"""Sfazù""@it",,,,,,,46.389169,10.079609
<http://vocab.getty.edu/tgn/8702007>,Soni,,,,"""Soni""@fr",,,,,,46.148073,7.403412
<http://vocab.getty.edu/tgn/8702144>,Salategnas,,,,,,,,,,46.516541,9.652074
<http://vocab.getty.edu/tgn/8702055>,Fayo,,,,"""Fayo""@fr",,,,,,46.215308,6.897787
<http://vocab.getty.edu/tgn/8702101>,Mont de March,,,"""Mont de March""@it",,,,,,,46.217426,9.140072
<http://vocab.getty.edu/tgn/8702355>,Stechelberg,,,,,,,,,,46.543567,7.901555
<http://vocab.getty.edu/tgn/8702356>,Staviala Vedra,,,,,,,,,,46.68283,9.106773
<http://vocab.getty.edu/tgn/8702435>,Montagny,,,,,,,,,,46.793832,6.61288
<http://vocab.getty.edu/tgn/8702123>,Plaz Gervas,,,,,,,,,,46.315578,10.037775
<http://vocab.getty.edu/tgn/8702197>,Montricher,,,,,,,,,,46.600049,6.376953
<http://vocab.getty.edu/tgn/8702119>,Quadrel,,,,,,,,,,46.314825,10.076964
<http://vocab.getty.edu/tgn/8702582>,Stafel Alp,,,,,,,,,,46.766667,9.783333
<http://vocab.getty.edu/tgn/8702040>,Les Maisonnettes,,,,"""Les Maisonnettes""@fr",,,,,,46.214409,6.908732
<http://vocab.getty.edu/tgn/8702151>,Saint-Romain,,,,,,,,,,46.283081,7.411696
<http://vocab.getty.edu/tgn/8702439>,Monstein,,,,,,,,,,46.711646,9.772456
<http://vocab.getty.edu/tgn/8702014>,Le Pichiou,,,,"""Le Pichiou""@fr",,,,,,46.188008,7.604621
<http://vocab.getty.edu/tgn/8702009>,Mayens des Eaux,,,,"""Mayens des Eaux""@fr",,,,,,46.148186,7.315493
<http://vocab.getty.edu/tgn/8702022>,Les Places,,,,"""Les Places""@fr",,,,,,46.188851,7.186847
<http://vocab.getty.edu/tgn/8702368>,Staldenried,,,,,,,,,,46.216667,7.883333
<http://vocab.getty.edu/tgn/8702378>,Saint-Jean,,,,,,,,,,46.196875,7.586624
<http://vocab.getty.edu/tgn/8702018>,Gille,,"""Gille""@de",,,,,,,,46.18828,7.83121
<http://vocab.getty.edu/tgn/8702180>,Morissen,,,,,,,,,,46.729731,9.181099
<http://vocab.getty.edu/tgn/8702201>,Monti Viff,,,,,,,,,,46.218049,9.132366
<http://vocab.getty.edu/tgn/8702122>,Murelin,,,"""Murelin""@it",,,,,,,46.315404,10.068953
<http://vocab.getty.edu/tgn/8702583>,Stafel,,,,,,,,,,46.674273,9.489617
<http://vocab.getty.edu/tgn/8702137>,Salux,,,,,,,,,,46.625058,9.574971
<http://vocab.getty.edu/tgn/8702377>,Saint-Léonard,,,,,,,,,,46.251519,7.417144
<http://vocab.getty.edu/tgn/8702408>,Partnun,,,,,,,,,,46.995599,9.85752
<http://vocab.getty.edu/tgn/8702126>,San Carlo,,,,,,,,,,46.333333,10.033333
<http://vocab.getty.edu/tgn/8702038>,Les Fermes du Rhône,,,,"""Les Fermes du Rhône""@fr",,,,,,46.214224,7.346118
<http://vocab.getty.edu/tgn/8702106>,Nadro,,,"""Nadro""@it",,,,,,,46.31244,9.2132
<http://vocab.getty.edu/tgn/8702192>,Morcles,,,,"""Morcles""@fr",,,,,,46.20895,7.036185
<http://vocab.getty.edu/tgn/8702397>,Peist,,,,,,,,,,46.83331,9.674142
<http://vocab.getty.edu/tgn/8702062>,Meiggerli,,"""Meiggerli""@de",,,,,,,,46.24412,7.917001
<http://vocab.getty.edu/tgn/8702023>,Rittinen,,"""Rittinen""@de",,,,,,,,46.188901,7.823491
<http://vocab.getty.edu/tgn/8702200>,Mont-la-Ville,,,,,,,,,,46.6453,6.408004
<http://vocab.getty.edu/tgn/8702276>,Freiche,,,,,,,,,,46.377115,8.252637
<http://vocab.getty.edu/tgn/8702058>,Ze Springu,,"""Ze Springu""@de",,,,,,,,46.243784,7.845407
<http://vocab.getty.edu/tgn/8701998>,La Lué,,,,"""La Lué""@fr",,,,,,46.147117,7.246411
<http://vocab.getty.edu/tgn/8702002>,Vernec,,,,"""Vernec""@fr",,,,,,46.147663,7.622112
<http://vocab.getty.edu/tgn/8702413>,Pany,,,,,,,,,,46.928876,9.771525
<http://vocab.getty.edu/tgn/8702110>,Saltaplana,,,,,,,,,,46.312625,10.074703
<http://vocab.getty.edu/tgn/8702136>,Salvan,,,,"""Salvan""@fr",,,,,,46.118904,7.02078
<http://vocab.getty.edu/tgn/8702396>,Peney,,,,,,,,,,46.80247,6.561659
<http://vocab.getty.edu/tgn/8702416>,Panex,,,,"""Panex""@fr",,,,,,46.311125,7.013386
<http://vocab.getty.edu/tgn/8702041>,Kalpetran,,"""Kalpetran""@de",,,,,,,,46.214442,7.837987
<http://vocab.getty.edu/tgn/8701996>,Som de Proz,,,,"""Som de Proz""@fr",,,,,,46.146597,7.221926
<http://vocab.getty.edu/tgn/8702010>,Les Enteillires,,,,"""Les Enteillires""@fr",,,,,,46.148506,7.256677
<http://vocab.getty.edu/tgn/8702376>,Saint-Livres,,,,,,,,,,46.50794,6.387531
<http://vocab.getty.edu/tgn/8702064>,Erdesson,,,,"""Erdesson""@fr",,,,,,46.24432,7.469131
<http://vocab.getty.edu/tgn/8702393>,Sagogn,,,,,,,,,,46.79024,9.252793
<http://vocab.getty.edu/tgn/8702021>,Hof,,"""Hof""@de",,,,,,,,46.188647,8.14024
<http://vocab.getty.edu/tgn/8701993>,Gouille à l'Ours,,,,"""Gouille à l'Ours""@fr",,,,,,46.14593,7.228741
<http://vocab.getty.edu/tgn/8702090>,Mont di Camedasca,,,"""Mont di Camedasca""@it",,,,,,,46.213177,9.135333
<http://vocab.getty.edu/tgn/8702031>,Le Tsannoyè,,,,"""Le Tsannoyè""@fr",,,,,,46.189532,7.343608
<http://vocab.getty.edu/tgn/8702026>,Les Râches,,,,"""Les Râches""@fr",,,,,,46.189101,7.346879
<http://vocab.getty.edu/tgn/8702034>,La Croix,,,,"""La Croix""@fr",,,,,,46.213869,7.436702
<http://vocab.getty.edu/tgn/8702421>,Monti di Lanés,,,,,,,,,,46.2091,9.169916
<http://vocab.getty.edu/tgn/8702000>,Les Combes,,,,"""Les Combes""@fr",,,,,,46.147485,7.056868
<http://vocab.getty.edu/tgn/8702382>,Saint-Germain,,,,,,,,,,46.2496,7.352559
<http://vocab.getty.edu/tgn/8702410>,Pardè,,,,,,,,,,46.651667,8.850524
<http://vocab.getty.edu/tgn/8702183>,Morgins,,,,"""Morgins""@fr",,,,,,46.239099,6.858745
<http://vocab.getty.edu/tgn/8702213>,Leis,,,,,,,,,,46.609867,9.165016
<http://vocab.getty.edu/tgn/8702174>,Pertise,,,,,,,,,,46.223641,9.153566
<http://vocab.getty.edu/tgn/8702374>,Saint-Martin,,,,,,,,,,46.177253,7.444178
<http://vocab.getty.edu/tgn/8702025>,Dugny,,,,"""Dugny""@fr",,,,,,46.188967,7.181101
<http://vocab.getty.edu/tgn/8702360>,Starlera,,,,,,,,,,46.51189,9.467936
<http://vocab.getty.edu/tgn/8702370>,Stalden,,,,,,,,,,46.874237,7.619588
<http://vocab.getty.edu/tgn/8702196>,Mont-sur-Rolle,,,,,,,,,,46.466667,6.333333
